NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_H_4_2_real 2024-09-25 14-10-36.nano,
Operator Name,,
Time Captured,14:10:36  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_H_4_2_real 2024-09-25 14-10-44,1000x_H_4_2_real 2024-09-25 14-12-17,1000x_H_4_2_real 2024-09-25 14-13-53,1000x_H_4_2_real 2024-09-25 14-15-25,1000x_H_4_2_real 2024-09-25 14-16-56,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.150,21.197,21.220,21.214,21.268,
Viscosity/cP,0.972501,0.971403,0.970866,0.971006,0.969748,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,14,14,14,14,14,
Slider Shutter,1259,1259,1259,1259,1259,
Slider Gain,366,366,366,366,366,
Shutter/ms,31.480000,31.480000,31.480000,31.480000,31.480000,
Camera Histogram Upper Limit,6588,6588,6588,6588,6588,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,10.5575,10.4517,11.2640,10.6427,10.2490,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
1138.0,167,26907504429,1186390053793,967014463,203,242852914611,235940524071,
1142.0,98,22667298242,989242248904,819247737,128,202545759022,196721984296,
1146.0,57,19085497959,821976492078,694577525,80,168351313540,163447127284,
1150.0,33,16061364839,680618558895,589317631,50,139453848290,135326098450,
1154.0,19,13509348215,561620529185,500381553,31,115126051801,111653556293,
1158.0,11,11356829644,461833192198,425183195,20,94723041013,91803263363,
1162.0,7,9542196805,378476975612,361554285,12,77676145344,75222366199,
1166.0,4,8013199837,309112136106,307675647,8,63486602320,61425513979,
1170.0,2,6725549424,251608861408,262019954,5,51719286159,49988947781,
1174.0,1,5641721682,204117839329,223304041,3,41996573011,40544673200,
1178.0,0,4729939825,165041752839,190449132,2,33992428360,32774809575,
1182.0,0,3963306876,133008065673,162547663,1,27426784043,26406189940,
1186.0,0,3319067357,106843373268,138835583,0,22060255242,21205267728,
1190.0,0,2777979065,85549511466,118669219,0,17689231950,16973369623,
1194.0,0,2323778759,68281541862,101505932,0,14141365311,13542319125,
1198.0,0,1942727924,54327668924,86887940,0,11271456958,10770442522,
1202.0,0,1623226775,43091090364,74428785,0,8957749185,8538958137,
1206.0,0,1355486414,34073738626,63801989,0,7098605406,6748740936,
1210.0,0,1131250479,26861837263,54731554,0,5609563859,5317447653,
1214.0,0,943558948,21113170599,46983994,0,4420742708,4176982483,
1218.0,0,786547784,16545947590,40361650,0,3474571405,3271279840,
1222.0,0,655279075,12929129990,34697075,0,2723821228,2554378461,
1226.0,0,545597091,10074089917,29848318,0,2129907065,1988760094,
1230.0,0,454006362,7827461444,25694955,0,1661432552,1543925906,
1234.0,0,377568459,6065054133,22134758,0,1292951470,1195184337,
1238.0,0,313814660,4686702333,19080881,0,1003919575,922625328,
1242.0,0,260672079,3611932047,16459496,0,777812724,710257375,
1246.0,0,216401231,2776336295,14207799,0,601389065,545285730,
1250.0,0,179543280,2128559802,12272324,0,464075081,417511965,
1254.0,0,148875499,1627803907,10607527,0,357457387,318837190,
1258.0,0,123373680,1241772589,9174581,0,274864170,242853129,
1262.0,0,102180427,944990050,7940365,0,211022168,184507223,
1266.0,0,84578434,717429321,6876608,0,161776873,139829691,
1270.0,0,69967965,543399637,5959157,0,123865352,105712125,
1274.0,0,57847900,410647872,5167369,0,94732628,79728728,
1278.0,0,47799779,309636063,4483585,0,72383885,59992616,
1282.0,0,39474389,232963007,3892689,0,55266017,45040804,
1286.0,0,32580489,174903136,3381735,0,42173072,33742548,
1290.0,0,26875340,131040385,2939625,0,32171070,25226592,
1294.0,0,22156754,97978627,2556842,0,24538444,18823648,
1298.0,0,18256429,73113540,2225217,0,18719037,14021103,
1302.0,0,15034358,54453541,1937735,0,14285127,10427489,
1306.0,0,12374145,40479748,1688367,0,10908452,7744703,
1310.0,0,10179087,30036840,1471928,0,8337571,5746376,
1314.0,0,8368889,22248297,1283957,0,6380229,4261085,
1318.0,0,6876926,16450783,1120612,0,4889664,3159367,
1322.0,0,5647948,12143523,978583,0,3754011,2343705,
1326.0,0,4636169,8949362,855018,0,2888110,1740837,
1330.0,0,3803665,6584904,747453,0,2227204,1295865,
1334.0,0,3119050,4837683,653763,0,1722099,967753,
1338.0,0,2556360,3548759,572113,0,1335446,725910,
1342.0,0,2094131,2599482,500916,0,1038906,547585,
1346.0,0,1714630,1901466,438800,0,810979,415911,
1350.0,0,1403217,1388997,384577,0,635358,318420,
1354.0,0,1147808,1013316,337219,0,499669,245932,
1358.0,0,938441,738311,295835,0,394517,191712,
1362.0,0,766904,537282,259652,0,312768,150850,
1366.0,0,626432,390530,228000,0,248992,119777,
1370.0,0,511456,283540,200299,0,199059,95911,
1374.0,0,417396,205636,176042,0,159815,77393,
1378.0,0,340483,148980,154792,0,128851,62877,
1382.0,0,277622,107825,136165,0,104323,51393,
1386.0,0,226270,77963,119832,0,84813,42231,
1390.0,0,184339,56320,105502,0,69232,34870,
1394.0,0,150117,40648,92924,0,56738,28919,
1398.0,0,122198,29313,81879,0,46678,24085,
1402.0,0,99432,21121,72175,0,38546,20141,
1406.0,0,80876,15207,63646,0,31946,16912,
1410.0,0,65757,10941,56147,0,26569,14259,
1414.0,0,53445,7866,49550,0,22172,12073,
1418.0,0,43422,5652,43744,0,18564,10266,
1422.0,0,35266,4058,38633,0,15591,8767,
1426.0,0,28632,2912,34130,0,13135,7518,
1430.0,0,23238,2089,30164,0,11098,6474,
1434.0,0,18853,1497,26667,0,9403,5598,
1438.0,0,15291,1073,23583,0,7989,4858,
1442.0,0,12398,768,20863,0,6806,4231,
1446.0,0,10049,550,18463,0,5812,3696,
1450.0,0,8143,394,16344,0,4976,3239,
1454.0,0,6596,282,14472,0,4270,2845,
1458.0,0,5342,201,12819,0,3672,2505,
1462.0,0,4325,144,11358,0,3165,2209,
1466.0,0,3500,103,10066,0,2734,1952,
1470.0,0,2832,73,8924,0,2366,1727,
1474.0,0,2291,52,7914,0,2052,1530,
1478.0,0,1853,37,7020,0,1782,1357,
1482.0,0,1498,27,6228,0,1551,1204,
1486.0,0,1211,19,5528,0,1352,1070,
1490.0,0,979,14,4907,0,1180,951,
1494.0,0,791,10,4357,0,1032,845,
1498.0,0,639,7,3870,0,903,752,
1502.0,0,516,5,3438,0,792,669,
1506.0,0,417,4,3054,0,695,595,
1510.0,0,336,3,2715,0,611,530,
1514.0,0,272,2,2413,0,537,472,
1518.0,0,219,1,2146,0,473,420,
1522.0,0,177,0,1908,0,417,374,
1526.0,0,143,0,1697,0,368,333,
1530.0,0,115,0,1510,0,325,297,
1534.0,0,93,0,1344,0,287,265,
1538.0,0,75,0,1196,0,254,236,
1542.0,0,60,0,1065,0,225,210,
1546.0,0,49,0,948,0,199,187,
1550.0,0,39,0,844,0,177,167,
1554.0,0,32,0,752,0,157,149,
1558.0,0,26,0,670,0,139,133,
1562.0,0,21,0,597,0,123,118,
1566.0,0,17,0,532,0,110,106,
1570.0,0,13,0,474,0,97,94,
1574.0,0,11,0,422,0,87,84,
1578.0,0,9,0,377,0,77,75,
1582.0,0,7,0,336,0,69,67,
1586.0,0,6,0,299,0,61,60,
1590.0,0,5,0,267,0,54,53,
1594.0,0,4,0,238,0,48,47,
1598.0,0,3,0,213,0,43,42,
1602.0,0,2,0,190,0,38,38,
1606.0,0,2,0,169,0,34,34,
1610.0,0,2,0,151,0,31,30,
1614.0,0,1,0,135,0,27,27,
1618.0,0,0,0,120,0,24,24,
1622.0,0,0,0,107,0,22,21,
1626.0,0,0,0,96,0,19,19,
1630.0,0,0,0,86,0,17,17,
1634.0,0,0,0,76,0,15,15,
1638.0,0,0,0,68,0,14,14,
1642.0,0,0,0,61,0,12,12,
1646.0,0,0,0,54,0,11,11,
1650.0,0,0,0,49,0,10,10,
1654.0,0,0,0,43,0,9,9,
1658.0,0,0,0,39,0,8,8,
1662.0,0,0,0,35,0,7,7,
1666.0,0,0,0,31,0,6,6,
1670.0,0,0,0,28,0,6,6,
1674.0,0,0,0,25,0,5,5,
1678.0,0,0,0,22,0,4,4,
1682.0,0,0,0,20,0,4,4,
1686.0,0,0,0,18,0,4,4,
1690.0,0,0,0,16,0,3,3,
1694.0,0,0,0,14,0,3,3,
1698.0,0,0,0,13,0,3,3,
1702.0,0,0,0,11,0,2,2,
1706.0,0,0,0,10,0,2,2,
1710.0,0,0,0,9,0,2,2,
1714.0,0,0,0,8,0,2,2,
1718.0,0,0,0,7,0,1,1,
1722.0,0,0,0,6,0,1,1,
1726.0,0,0,0,6,0,1,1,
1730.0,0,0,0,5,0,1,1,
1734.0,0,0,0,5,0,0,0,
1738.0,0,0,0,4,0,0,0,
1742.0,0,0,0,4,0,0,0,
1746.0,0,0,0,3,0,0,0,
1750.0,0,0,0,3,0,0,0,
1754.0,0,0,0,3,0,0,0,
1758.0,0,0,0,2,0,0,0,
1762.0,0,0,0,2,0,0,0,
1766.0,0,0,0,2,0,0,0,
1770.0,0,0,0,2,0,0,0,
1774.0,0,0,0,2,0,0,0,
1778.0,0,0,0,1,0,0,0,
1782.0,0,0,0,1,0,0,0,
1786.0,0,0,0,1,0,0,0,
1790.0,0,0,0,0,0,0,0,
1794.0,0,0,0,0,0,0,0,
1798.0,0,0,0,0,0,0,0,
1802.0,0,0,0,0,0,0,0,
1806.0,0,0,0,0,0,0,0,
1810.0,0,0,0,0,0,0,0,
1814.0,0,0,0,0,0,0,0,
1818.0,0,0,0,0,0,0,0,
1822.0,0,0,0,0,0,0,0,
1826.0,0,0,0,0,0,0,0,
1830.0,0,0,0,0,0,0,0,
1834.0,0,0,0,0,0,0,0,
1838.0,0,0,0,0,0,0,0,
1842.0,0,0,0,0,0,0,0,
1846.0,0,0,0,0,0,0,0,
1850.0,0,0,0,0,0,0,0,
1854.0,0,0,0,0,0,0,0,
1858.0,0,0,0,0,0,0,0,
1862.0,0,0,0,0,0,0,0,
1866.0,0,0,0,0,0,0,0,
1870.0,0,0,0,0,0,0,0,
1874.0,0,0,0,0,0,0,0,
1878.0,0,0,0,0,0,0,0,
1882.0,0,0,0,0,0,0,0,
1886.0,0,0,0,0,0,0,0,
1890.0,0,0,0,0,0,0,0,
1894.0,0,0,0,0,0,0,0,
1898.0,0,0,0,0,0,0,0,
1902.0,0,0,0,0,0,0,0,
1906.0,0,0,0,0,0,0,0,
1910.0,0,0,0,0,0,0,0,
1914.0,0,0,0,0,0,0,0,
1918.0,0,0,0,0,0,0,0,
1922.0,0,0,0,0,0,0,0,
1926.0,0,0,0,0,0,0,0,
1930.0,0,0,0,0,0,0,0,
1934.0,0,0,0,0,0,0,0,
1938.0,0,0,0,0,0,0,0,
1942.0,0,0,0,0,0,0,0,
1946.0,0,0,0,0,0,0,0,
1950.0,0,0,0,0,0,0,0,
1954.0,0,0,0,0,0,0,0,
1958.0,0,0,0,0,0,0,0,
1962.0,0,0,0,0,0,0,0,
1966.0,0,0,0,0,0,0,0,
1970.0,0,0,0,0,0,0,0,
1974.0,0,0,0,0,0,0,0,
1978.0,0,0,0,0,0,0,0,
1982.0,0,0,0,0,0,0,0,
1986.0,0,0,0,0,0,0,0,
1990.0,0,0,0,0,0,0,0,
1994.0,0,0,0,0,0,0,0,
1998.0,0,0,0,0,0,0,0,
2002.0,0,0,0,0,0,0,0,
2006.0,0,0,0,0,0,0,0,
2010.0,0,0,0,0,0,0,0,
2014.0,0,0,0,0,0,0,0,
2018.0,0,0,0,0,0,0,0,
2022.0,0,0,0,0,0,0,0,
2026.0,0,0,0,0,0,0,0,
2030.0,0,0,0,0,0,0,0,
2034.0,0,0,0,0,0,0,0,
2038.0,0,0,0,0,0,0,0,
2042.0,0,0,0,0,0,0,0,
2046.0,0,0,0,0,0,0,0,
2050.0,0,0,0,0,0,0,0,
2054.0,0,0,0,0,0,0,0,
2058.0,0,0,0,0,0,0,0,
2062.0,0,0,0,0,0,0,0,
2066.0,0,0,0,0,0,0,0,
2070.0,0,0,0,0,0,0,0,
2074.0,0,0,0,0,0,0,0,
2078.0,0,0,0,0,0,0,0,
2082.0,0,0,0,0,0,0,0,
2086.0,0,0,0,0,0,0,0,
2090.0,0,0,0,0,0,0,0,
2094.0,0,0,0,0,0,0,0,
2098.0,0,0,0,0,0,0,0,
2102.0,0,0,0,0,0,0,0,
2106.0,0,0,0,0,0,0,0,
2110.0,0,0,0,0,0,0,0,
2114.0,0,0,0,0,0,0,0,
2118.0,0,0,0,0,0,0,0,
2122.0,0,0,0,0,0,0,0,
2126.0,0,0,0,0,0,0,0,
2130.0,0,0,0,0,0,0,0,
2134.0,0,0,0,0,0,0,0,
2138.0,0,0,0,0,0,0,0,
2142.0,0,0,0,0,0,0,0,
2146.0,0,0,0,0,0,0,0,
2150.0,0,0,0,0,0,0,0,
2154.0,0,0,0,0,0,0,0,
2158.0,0,0,0,0,0,0,0,
2162.0,0,0,0,0,0,0,0,
2166.0,0,0,0,0,0,0,0,
2170.0,0,0,0,0,0,0,0,
2174.0,0,0,0,0,0,0,0,
2178.0,0,0,0,0,0,0,0,
2182.0,0,0,0,0,0,0,0,
2186.0,0,0,0,0,0,0,0,
2190.0,0,0,0,0,0,0,0,
2194.0,0,0,0,0,0,0,0,
2198.0,0,0,0,0,0,0,0,
2202.0,0,0,0,0,0,0,0,
2206.0,0,0,0,0,0,0,0,
2210.0,0,0,0,0,0,0,0,
2214.0,0,0,0,0,0,0,0,
2218.0,0,0,0,0,0,0,0,
2222.0,0,0,0,0,0,0,0,
2226.0,0,0,0,0,0,0,0,
2230.0,0,0,0,0,0,0,0,
2234.0,0,0,0,0,0,0,0,
2238.0,0,0,0,0,0,0,0,
2242.0,0,0,0,0,0,0,0,
2246.0,0,0,0,0,0,0,0,
2250.0,0,0,0,0,0,0,0,
2254.0,0,0,0,0,0,0,0,
2258.0,0,0,0,0,0,0,0,
2262.0,0,0,0,0,0,0,0,
2266.0,0,0,0,0,0,0,0,
2270.0,0,0,0,0,0,0,0,
2274.0,0,0,0,0,0,0,0,
2278.0,0,0,0,0,0,0,0,
2282.0,0,0,0,0,0,0,0,
2286.0,0,0,0,0,0,0,0,
2290.0,0,0,0,0,0,0,0,
2294.0,0,0,0,0,0,0,0,
2298.0,0,0,0,0,0,0,0,
2302.0,0,0,0,0,0,0,0,
2306.0,0,0,0,0,0,0,0,
2310.0,0,0,0,0,0,0,0,
2314.0,0,0,0,0,0,0,0,
2318.0,0,0,0,0,0,0,0,
2322.0,0,0,0,0,0,0,0,
2326.0,0,0,0,0,0,0,0,
2330.0,0,0,0,0,0,0,0,
2334.0,0,0,0,0,0,0,0,
2338.0,0,0,0,0,0,0,0,
2342.0,0,0,0,0,0,0,0,
2346.0,0,0,0,0,0,0,0,
2350.0,0,0,0,0,0,0,0,
2354.0,0,0,0,0,0,0,0,
2358.0,0,0,0,0,0,0,0,
2362.0,0,0,0,0,0,0,0,
2366.0,0,0,0,0,0,0,0,
2370.0,0,0,0,0,0,0,0,
2374.0,0,0,0,0,0,0,0,
2378.0,0,0,0,0,0,0,0,
2382.0,0,0,0,0,0,0,0,
2386.0,0,0,0,0,0,0,0,
2390.0,0,0,0,0,0,0,0,
2394.0,0,0,0,0,0,0,0,
2398.0,0,0,0,0,0,0,0,
2402.0,0,0,0,0,0,0,0,
2406.0,0,0,0,0,0,0,0,
2410.0,0,0,0,0,0,0,0,
2414.0,0,0,0,0,0,0,0,
2418.0,0,0,0,0,0,0,0,
2422.0,0,0,0,0,0,0,0,
2426.0,0,0,0,0,0,0,0,
2430.0,0,0,0,0,0,0,0,
2434.0,0,0,0,0,0,0,0,
2438.0,0,0,0,0,0,0,0,
2442.0,0,0,0,0,0,0,0,
2446.0,0,0,0,0,0,0,0,
2450.0,0,0,0,0,0,0,0,
2454.0,0,0,0,0,0,0,0,
2458.0,0,0,0,0,0,0,0,
2462.0,0,0,0,0,0,0,0,
2466.0,0,0,0,0,0,0,0,
2470.0,0,0,0,0,0,0,0,
2474.0,0,0,0,0,0,0,0,
2478.0,0,0,0,0,0,0,0,
2482.0,0,0,0,0,0,0,0,
2486.0,0,0,0,0,0,0,0,
2490.0,0,0,0,0,0,0,0,
2494.0,0,0,0,0,0,0,0,
2498.0,0,0,0,0,0,0,0,
2502.0,0,0,0,0,0,0,0,
2506.0,0,0,0,0,0,0,0,
2510.0,0,0,0,0,0,0,0,
2514.0,0,0,0,0,0,0,0,
2518.0,0,0,0,0,0,0,0,
2522.0,0,0,0,0,0,0,0,
2526.0,0,0,0,0,0,0,0,
2530.0,0,0,0,0,0,0,0,
2534.0,0,0,0,0,0,0,0,
2538.0,0,0,0,0,0,0,0,
2542.0,0,0,0,0,0,0,0,
2546.0,0,0,0,0,0,0,0,
2550.0,0,0,0,0,0,0,0,
2554.0,0,0,0,0,0,0,0,
2558.0,0,0,0,0,0,0,0,
2562.0,0,0,0,0,0,0,0,
2566.0,0,0,0,0,0,0,0,
2570.0,0,0,0,0,0,0,0,
2574.0,0,0,0,0,0,0,0,
2578.0,0,0,0,0,0,0,0,
2582.0,0,0,0,0,0,0,0,
2586.0,0,0,0,0,0,0,0,
2590.0,0,0,0,0,0,0,0,
2594.0,0,0,0,0,0,0,0,
2598.0,0,0,0,0,0,0,0,
2602.0,0,0,0,0,0,0,0,
2606.0,0,0,0,0,0,0,0,
2610.0,0,0,0,0,0,0,0,
2614.0,0,0,0,0,0,0,0,
2618.0,0,0,0,0,0,0,0,
2622.0,0,0,0,0,0,0,0,
2626.0,0,0,0,0,0,0,0,
2630.0,0,0,0,0,0,0,0,
2634.0,0,0,0,0,0,0,0,
2638.0,0,0,0,0,0,0,0,
2642.0,0,0,0,0,0,0,0,
2646.0,0,0,0,0,0,0,0,
2650.0,0,0,0,0,0,0,0,
2654.0,0,0,0,0,0,0,0,
2658.0,0,0,0,0,0,0,0,
2662.0,0,0,0,0,0,0,0,
2666.0,0,0,0,0,0,0,0,
2670.0,0,0,0,0,0,0,0,
2674.0,0,0,0,0,0,0,0,
2678.0,0,0,0,0,0,0,0,
2682.0,0,0,0,0,0,0,0,
2686.0,0,0,0,0,0,0,0,
2690.0,0,0,0,0,0,0,0,
2694.0,0,0,0,0,0,0,0,
2698.0,0,0,0,0,0,0,0,
2702.0,0,0,0,0,0,0,0,
2706.0,0,0,0,0,0,0,0,
2710.0,0,0,0,0,0,0,0,
2714.0,0,0,0,0,0,0,0,
2718.0,0,0,0,0,0,0,0,
2722.0,0,0,0,0,0,0,0,
2726.0,0,0,0,0,0,0,0,
2730.0,0,0,0,0,0,0,0,
2734.0,0,0,0,0,0,0,0,
2738.0,0,0,0,0,0,0,0,
2742.0,0,0,0,0,0,0,0,
2746.0,0,0,0,0,0,0,0,
2750.0,0,0,0,0,0,0,0,
2754.0,0,0,0,0,0,0,0,
2758.0,0,0,0,0,0,0,0,
2762.0,0,0,0,0,0,0,0,
2766.0,0,0,0,0,0,0,0,
2770.0,0,0,0,0,0,0,0,
2774.0,0,0,0,0,0,0,0,
2778.0,0,0,0,0,0,0,0,
2782.0,0,0,0,0,0,0,0,
2786.0,0,0,0,0,0,0,0,
2790.0,0,0,0,0,0,0,0,
2794.0,0,0,0,0,0,0,0,
2798.0,0,0,0,0,0,0,0,
2802.0,0,0,0,0,0,0,0,
2806.0,0,0,0,0,0,0,0,
2810.0,0,0,0,0,0,0,0,
2814.0,0,0,0,0,0,0,0,
2818.0,0,0,0,0,0,0,0,
2822.0,0,0,0,0,0,0,0,
2826.0,0,0,0,0,0,0,0,
2830.0,0,0,0,0,0,0,0,
2834.0,0,0,0,0,0,0,0,
2838.0,0,0,0,0,0,0,0,
2842.0,0,0,0,0,0,0,0,
2846.0,0,0,0,0,0,0,0,
2850.0,0,0,0,0,0,0,0,
2854.0,0,0,0,0,0,0,0,
2858.0,0,0,0,0,0,0,0,
2862.0,0,0,0,0,0,0,0,
2866.0,0,0,0,0,0,0,0,
2870.0,0,0,0,0,0,0,0,
2874.0,0,0,0,0,0,0,0,
2878.0,0,0,0,0,0,0,0,
2882.0,0,0,0,0,0,0,0,
2886.0,0,0,0,0,0,0,0,
2890.0,0,0,0,0,0,0,0,
2894.0,0,0,0,0,0,0,0,
2898.0,0,0,0,0,0,0,0,
2902.0,0,0,0,0,0,0,0,
2906.0,0,0,0,0,0,0,0,
2910.0,0,0,0,0,0,0,0,
2914.0,0,0,0,0,0,0,0,
2918.0,0,0,0,0,0,0,0,
2922.0,0,0,0,0,0,0,0,
2926.0,0,0,0,0,0,0,0,
2930.0,0,0,0,0,0,0,0,
2934.0,0,0,0,0,0,0,0,
2938.0,0,0,0,0,0,0,0,
2942.0,0,0,0,0,0,0,0,
2946.0,0,0,0,0,0,0,0,
2950.0,0,0,0,0,0,0,0,
2954.0,0,0,0,0,0,0,0,
2958.0,0,0,0,0,0,0,0,
2962.0,0,0,0,0,0,0,0,
2966.0,0,0,0,0,0,0,0,
2970.0,0,0,0,0,0,0,0,
2974.0,0,0,0,0,0,0,0,
2978.0,0,0,0,0,0,0,0,
2982.0,0,0,0,0,0,0,0,
2986.0,0,0,0,0,0,0,0,
2990.0,0,0,0,0,0,0,0,
2994.0,0,0,0,0,0,0,0,
2998.0,0,0,0,0,0,0,0,
3002.0,0,0,0,0,0,0,0,
3006.0,0,0,0,0,0,0,0,
3010.0,0,0,0,0,0,0,0,
3014.0,0,0,0,0,0,0,0,
3018.0,0,0,0,0,0,0,0,
3022.0,0,0,0,0,0,0,0,
3026.0,0,0,0,0,0,0,0,
3030.0,0,0,0,0,0,0,0,
3034.0,0,0,0,0,0,0,0,
3038.0,0,0,0,0,0,0,0,
3042.0,0,0,0,0,0,0,0,
3046.0,0,0,0,0,0,0,0,
3050.0,0,0,0,0,0,0,0,
3054.0,0,0,0,0,0,0,0,
3058.0,0,0,0,0,0,0,0,
3062.0,0,0,0,0,0,0,0,
3066.0,0,0,0,0,0,0,0,
3070.0,0,0,0,0,0,0,0,
3074.0,0,0,0,0,0,0,0,
3078.0,0,0,0,0,0,0,0,
3082.0,0,0,0,0,0,0,0,
3086.0,0,0,0,0,0,0,0,
3090.0,0,0,0,0,0,0,0,
3094.0,0,0,0,0,0,0,0,
3098.0,0,0,0,0,0,0,0,
3102.0,0,0,0,0,0,0,0,
3106.0,0,0,0,0,0,0,0,
3110.0,0,0,0,0,0,0,0,
3114.0,0,0,0,0,0,0,0,
3118.0,0,0,0,0,0,0,0,
3122.0,0,0,0,0,0,0,0,
3126.0,0,0,0,0,0,0,0,
3130.0,0,0,0,0,0,0,0,
3134.0,0,0,0,0,0,0,0,
3138.0,0,0,0,0,0,0,0,
3142.0,0,0,0,0,0,0,0,
3146.0,0,0,0,0,0,0,0,
3150.0,0,0,0,0,0,0,0,
3154.0,0,0,0,0,0,0,0,
3158.0,0,0,0,0,0,0,0,
3162.0,0,0,0,0,0,0,0,
3166.0,0,0,0,0,0,0,0,
3170.0,0,0,0,0,0,0,0,
3174.0,0,0,0,0,0,0,0,
3178.0,0,0,0,0,0,0,0,
3182.0,0,0,0,0,0,0,0,
3186.0,0,0,0,0,0,0,0,
3190.0,0,0,0,0,0,0,0,
3194.0,0,0,0,0,0,0,0,
3198.0,0,0,0,0,0,0,0,
3202.0,0,0,0,0,0,0,0,
3206.0,0,0,0,0,0,0,0,
3210.0,0,0,0,0,0,0,0,
3214.0,0,0,0,0,0,0,0,
3218.0,0,0,0,0,0,0,0,
3222.0,0,0,0,0,0,0,0,
3226.0,0,0,0,0,0,0,0,
3230.0,0,0,0,0,0,0,0,
3234.0,0,0,0,0,0,0,0,
3238.0,0,0,0,0,0,0,0,
3242.0,0,0,0,0,0,0,0,
3246.0,0,0,0,0,0,0,0,
3250.0,0,0,0,0,0,0,0,
3254.0,0,0,0,0,0,0,0,
3258.0,0,0,0,0,0,0,0,
3262.0,0,0,0,0,0,0,0,
3266.0,0,0,0,0,0,0,0,
3270.0,0,0,0,0,0,0,0,
3274.0,0,0,0,0,0,0,0,
3278.0,0,0,0,0,0,0,0,
3282.0,0,0,0,0,0,0,0,
3286.0,0,0,0,0,0,0,0,
3290.0,0,0,0,0,0,0,0,
3294.0,0,0,0,0,0,0,0,
3298.0,0,0,0,0,0,0,0,
3302.0,0,0,0,0,0,0,0,
3306.0,0,0,0,0,0,0,0,
3310.0,0,0,0,0,0,0,0,
3314.0,0,0,0,0,0,0,0,
3318.0,0,0,0,0,0,0,0,
3322.0,0,0,0,0,0,0,0,
3326.0,0,0,0,0,0,0,0,
3330.0,0,0,0,0,0,0,0,
3334.0,0,0,0,0,0,0,0,
3338.0,0,0,0,0,0,0,0,
3342.0,0,0,0,0,0,0,0,
3346.0,0,0,0,0,0,0,0,
3350.0,0,0,0,0,0,0,0,
3354.0,0,0,0,0,0,0,0,
3358.0,0,0,0,0,0,0,0,
3362.0,0,0,0,0,0,0,0,
3366.0,0,0,0,0,0,0,0,
3370.0,0,0,0,0,0,0,0,
3374.0,0,0,0,0,0,0,0,
3378.0,0,0,0,0,0,0,0,
3382.0,0,0,0,0,0,0,0,
3386.0,0,0,0,0,0,0,0,
3390.0,0,0,0,0,0,0,0,
3394.0,0,0,0,0,0,0,0,
3398.0,0,0,0,0,0,0,0,
3402.0,0,0,0,0,0,0,0,
3406.0,0,0,0,0,0,0,0,
3410.0,0,0,0,0,0,0,0,
3414.0,0,0,0,0,0,0,0,
3418.0,0,0,0,0,0,0,0,
3422.0,0,0,0,0,0,0,0,
3426.0,0,0,0,0,0,0,0,
3430.0,0,0,0,0,0,0,0,
3434.0,0,0,0,0,0,0,0,
3438.0,0,0,0,0,0,0,0,
3442.0,0,0,0,0,0,0,0,
3446.0,0,0,0,0,0,0,0,
3450.0,0,0,0,0,0,0,0,
3454.0,0,0,0,0,0,0,0,
3458.0,0,0,0,0,0,0,0,
3462.0,0,0,0,0,0,0,0,
3466.0,0,0,0,0,0,0,0,
3470.0,0,0,0,0,0,0,0,
3474.0,0,0,0,0,0,0,0,
3478.0,0,0,0,0,0,0,0,
3482.0,0,0,0,0,0,0,0,
3486.0,0,0,0,0,0,0,0,
3490.0,0,0,0,0,0,0,0,
3494.0,0,0,0,0,0,0,0,
3498.0,0,0,0,0,0,0,0,
3502.0,0,0,0,0,0,0,0,
3506.0,0,0,0,0,0,0,0,
3510.0,0,0,0,0,0,0,0,
3514.0,0,0,0,0,0,0,0,
3518.0,0,0,0,0,0,0,0,
3522.0,0,0,0,0,0,0,0,
3526.0,0,0,0,0,0,0,0,
3530.0,0,0,0,0,0,0,0,
3534.0,0,0,0,0,0,0,0,
3538.0,0,0,0,0,0,0,0,
3542.0,0,0,0,0,0,0,0,
3546.0,0,0,0,0,0,0,0,
3550.0,0,0,0,0,0,0,0,
3554.0,0,0,0,0,0,0,0,
3558.0,0,0,0,0,0,0,0,
3562.0,0,0,0,0,0,0,0,
3566.0,0,0,0,0,0,0,0,
3570.0,0,0,0,0,0,0,0,
3574.0,0,0,0,0,0,0,0,
3578.0,0,0,0,0,0,0,0,
3582.0,0,0,0,0,0,0,0,
3586.0,0,0,0,0,0,0,0,
