NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
402.5,1008601,
403.5,583712,
404.5,335654,
405.5,191812,
406.5,108950,
407.5,61522,
408.5,34543,
409.5,19289,
410.5,10714,
411.5,5921,
412.5,3256,
413.5,1782,
414.5,971,
415.5,527,
416.5,284,
417.5,153,
418.5,82,
419.5,44,
420.5,23,
421.5,12,
422.5,7,
423.5,3,
424.5,2,
425.5,0,
426.5,0,
427.5,0,
428.5,0,
429.5,0,
430.5,0,
431.5,0,
432.5,0,
433.5,0,
434.5,0,
435.5,0,
436.5,0,
437.5,0,
438.5,0,
439.5,0,
440.5,0,
441.5,0,
442.5,0,
443.5,0,
444.5,0,
445.5,0,
446.5,0,
447.5,0,
448.5,0,
449.5,0,
450.5,0,
451.5,0,
452.5,0,
453.5,0,
454.5,0,
455.5,0,
456.5,0,
457.5,0,
458.5,0,
459.5,0,
460.5,0,
461.5,0,
462.5,0,
463.5,0,
464.5,0,
465.5,0,
466.5,0,
467.5,0,
468.5,0,
469.5,0,
470.5,0,
471.5,0,
472.5,0,
473.5,0,
474.5,0,
475.5,0,
476.5,0,
477.5,0,
478.5,0,
479.5,0,
480.5,0,
481.5,0,
482.5,0,
483.5,0,
484.5,0,
485.5,0,
486.5,0,
487.5,0,
488.5,0,
489.5,0,
490.5,0,
491.5,0,
492.5,0,
493.5,0,
494.5,0,
495.5,0,
496.5,0,
497.5,0,
498.5,0,
499.5,0,
500.5,0,
501.5,0,
502.5,0,
503.5,0,
504.5,0,
505.5,0,
506.5,0,
507.5,0,
508.5,0,
509.5,0,
510.5,0,
511.5,0,
512.5,0,
513.5,0,
514.5,0,
515.5,0,
516.5,0,
517.5,0,
518.5,0,
519.5,0,
520.5,0,
521.5,0,
522.5,0,
523.5,0,
524.5,0,
525.5,0,
526.5,0,
527.5,0,
528.5,0,
529.5,0,
530.5,0,
531.5,0,
532.5,0,
533.5,0,
534.5,0,
535.5,0,
536.5,0,
537.5,0,
538.5,0,
539.5,0,
540.5,0,
541.5,0,
542.5,0,
543.5,0,
544.5,0,
545.5,0,
546.5,0,
547.5,0,
548.5,0,
549.5,0,
550.5,0,
551.5,0,
552.5,0,
553.5,0,
554.5,0,
555.5,0,
556.5,0,
557.5,0,
558.5,0,
559.5,0,
560.5,0,
561.5,0,
562.5,0,
563.5,0,
564.5,0,
565.5,0,
566.5,0,
567.5,0,
568.5,0,
569.5,0,
570.5,0,
571.5,0,
572.5,0,
573.5,0,
574.5,0,
575.5,0,
576.5,0,
577.5,0,
578.5,0,
579.5,0,
580.5,0,
581.5,0,
582.5,0,
583.5,0,
584.5,0,
585.5,0,
586.5,0,
587.5,0,
588.5,0,
589.5,0,
590.5,0,
591.5,0,
592.5,0,
593.5,0,
594.5,0,
595.5,0,
596.5,0,
597.5,0,
598.5,0,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
795.5,0,
796.5,0,
797.5,0,
798.5,0,
799.5,0,
800.5,0,
801.5,0,
802.5,0,
803.5,0,
804.5,0,
805.5,0,
806.5,0,
807.5,0,
808.5,0,
809.5,0,
810.5,0,
811.5,0,
812.5,0,
813.5,0,
814.5,0,
815.5,0,
816.5,0,
817.5,0,
818.5,0,
819.5,0,
820.5,0,
821.5,0,
822.5,0,
823.5,0,
824.5,0,
825.5,0,
826.5,0,
827.5,0,
828.5,0,
829.5,0,
830.5,0,
831.5,0,
832.5,0,
833.5,0,
834.5,0,
835.5,0,
836.5,0,
837.5,0,
838.5,0,
839.5,0,
840.5,0,
841.5,0,
842.5,0,
843.5,0,
844.5,0,
845.5,0,
846.5,0,
847.5,0,
848.5,0,
849.5,0,
850.5,0,
851.5,0,
852.5,0,
853.5,0,
854.5,0,
855.5,0,
856.5,0,
857.5,0,
858.5,0,
859.5,0,
860.5,0,
861.5,0,
862.5,0,
863.5,0,
864.5,0,
865.5,0,
866.5,0,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,30.0,
1,59.1,
2,61.7,
3,63.4,
4,64.8,
5,65.9,
6,66.9,
7,67.7,
8,68.5,
9,69.2,
10,69.9,
11,70.5,
12,71.1,
13,71.7,
14,72.3,
15,72.8,
16,73.4,
17,73.9,
18,74.4,
19,74.9,
20,75.5,
21,76.0,
22,76.5,
23,77.1,
24,77.6,
25,78.2,
26,78.8,
27,79.3,
28,79.9,
29,80.6,
30,81.2,
31,81.9,
32,82.6,
33,83.3,
34,84.0,
35,84.8,
36,85.6,
37,86.4,
38,87.2,
39,88.0,
40,88.9,
41,89.7,
42,90.5,
43,91.3,
44,92.1,
45,92.9,
46,93.6,
47,94.4,
48,95.1,
49,95.8,
50,96.5,
51,97.3,
52,98.0,
53,98.7,
54,99.4,
55,100.1,
56,100.8,
57,101.5,
58,102.3,
59,103.1,
60,103.9,
61,104.8,
62,105.8,
63,106.8,
64,108.1,
65,109.6,
66,111.6,
67,114.6,
68,120.8,
69,132.5,
70,139.0,
71,142.6,
72,145.2,
73,147.3,
74,149.1,
75,150.8,
76,152.5,
77,154.1,
78,155.7,
79,157.4,
80,159.3,
81,161.3,
82,163.6,
83,166.3,
84,169.7,
85,174.0,
86,179.1,
87,184.8,
88,190.2,
89,195.2,
90,200.2,
91,205.6,
92,212.2,
93,222.0,
94,251.9,
95,309.2,
96,318.8,
97,326.1,
98,333.0,
99,341.1,
100,425.0,
,,
Weighting,Volume,
Filename,1000x_H_4_2_real 2024-09-25 14-13-53,
Mean,156.9,
Mode,75.7,
SD,85.8,
D10,74.4,
D50,139.3,
D90,321.8,
Valid Tracks,5338.0,
Graph Data,
Bin centre (nm),Volume conc. (nm³ / ml),
0.5,0,
1.5,0,
2.5,0,
3.5,0,
4.5,0,
5.5,0,
6.5,0,
7.5,0,
8.5,0,
9.5,0,
10.5,0,
11.5,0,
12.5,0,
13.5,0,
14.5,0,
15.5,0,
16.5,0,
17.5,0,
18.5,0,
19.5,0,
20.5,0,
21.5,0,
22.5,0,
23.5,0,
24.5,0,
25.5,0,
26.5,0,
27.5,0,
28.5,0,
29.5,0,
30.5,7,
31.5,348,
32.5,12647,
33.5,330422,
34.5,6172425,
35.5,82545827,
36.5,796266826,
37.5,5617593416,
38.5,29563307200,
39.5,118999471442,
40.5,377320812115,
41.5,973778187046,
42.5,2117694023010,
43.5,4019841590364,
44.5,6891319035536,
45.5,11008848970193,
46.5,16836023083036,
47.5,25180773746875,
48.5,37387979950096,
49.5,55578395679671,
50.5,82927291791885,
51.5,123925117351451,
52.5,184494410997161,
53.5,271796875858156,
54.5,393620806795249,
55.5,557430950371218,
56.5,769417185508550,
57.5,1034005437466250,
58.5,1354136423489719,
59.5,1732229693553253,
60.5,2171383358973187,
61.5,2676237690735880,
62.5,3253068167139719,
63.5,3908920651940342,
64.5,4649815842570037,
65.5,5478201044726030,
66.5,6389969475066256,
67.5,7371554561544833,
68.5,8397822338010665,
69.5,9431621746289096,
70.5,10425750779000006,
71.5,11327636309845408,
72.5,12086241512443318,
73.5,12659855683065252,
74.5,13022878332592360,
75.5,13169810085978394,
76.5,13115448723105810,
77.5,12891448075306008,
78.5,12540428513553806,
79.5,12109324322533918,
80.5,11643511077035572,
81.5,11182671173611018,
82.5,10758656015879876,
83.5,10395058915689284,
84.5,10107938245672588,
85.5,9907099255114212,
86.5,9797459146559374,
87.5,9780186100752442,
88.5,9853455578260642,
89.5,10012781329970068,
90.5,10250955440395232,
91.5,10557684500581306,
92.5,10919051463343408,
93.5,11316972856630242,
94.5,11728857854361532,
95.5,12127698635575596,
96.5,12482812252909260,
97.5,12761392437555842,
98.5,12930902079736558,
99.5,12962148822230508,
100.5,12832670074665428,
101.5,12529869745989294,
102.5,12053269398725658,
103.5,11415317894368384,
104.5,10640455780409486,
105.5,9762499878528304,
106.5,8820793189569845,
107.5,7855834811502238,
108.5,6905179532084383,
109.5,6000263855776790,
110.5,5164534531797413,
111.5,4412929745179972,
112.5,3752491806161968,
113.5,3183734381199456,
114.5,2702356981660966,
115.5,2300964481220897,
116.5,1970562452895526,
117.5,1701716485526256,
118.5,1485357378130477,
119.5,1313273659461357,
120.5,1178360514746579,
121.5,1074698582506419,
122.5,997526997578252,
123.5,943160436920241,
124.5,908884900586771,
125.5,892854123135241,
126.5,893998669871994,
127.5,911952719526050,
128.5,946998620624998,
129.5,1000025799584411,
130.5,1072497868639562,
131.5,1166419402689097,
132.5,1284291638476979,
133.5,1429044375015038,
134.5,1603929977958712,
135.5,1812365235946761,
136.5,2057708706517883,
137.5,2342965994543770,
138.5,2670423792790473,
139.5,3041225602939753,
140.5,3454917063573827,
141.5,3909004798656627,
142.5,4398586574398969,
143.5,4916118466844803,
144.5,5451382920880182,
145.5,5991707445342642,
146.5,6522456985295700,
147.5,7027786537536779,
148.5,7491600106923124,
149.5,7898625398863848,
150.5,8235488648255250,
151.5,8491666736283401,
152.5,8660206647774958,
153.5,8738133362444032,
154.5,8726510477661339,
155.5,8630164823505576,
156.5,8457128350845127,
157.5,8217880699934334,
158.5,7924490281552625,
159.5,7589750187091622,
160.5,7226390599506651,
161.5,6846426324117945,
162.5,6460671866823180,
163.5,6078431800314001,
164.5,5707354243681220,
165.5,5353421768420997,
166.5,5021047087588095,
167.5,4713239562689468,
168.5,4431811378163661,
169.5,4177597546189959,
170.5,3950670257527851,
171.5,3750534377141264,
172.5,3576296386587784,
173.5,3426803446154338,
174.5,3300752414629223,
175.5,3196770728998217,
176.5,3113472214366361,
177.5,3049491401309668,
178.5,3003499998531506,
179.5,2974208994310307,
180.5,2960359587737772,
181.5,2960705882037657,
182.5,2973992067830030,
183.5,2998926706992004,
184.5,3034156689542926,
185.5,3078243441844487,
186.5,3129643958783322,
187.5,3186699148637277,
188.5,3247631746589465,
189.5,3310555612373942,
190.5,3373497545164371,
191.5,3434431826573063,
192.5,3491326590891281,
193.5,3542199917611609,
194.5,3585182382400895,
195.5,3618581848015563,
196.5,3640945679753218,
197.5,3651115449456317,
198.5,3648269605213938,
199.5,3631950509822415,
200.5,3602073589229431,
201.5,3558917917572335,
202.5,3503099195203350,
203.5,3435527545598862,
204.5,3357353694861734,
205.5,3269907790055591,
206.5,3174635320235024,
207.5,3073034356044921,
208.5,2966597709386409,
209.5,2856762755174275,
210.5,2744870687773956,
211.5,2632136027739324,
212.5,2519626346972608,
213.5,2408251505805040,
214.5,2298761221529013,
215.5,2191749513117123,
216.5,2087664468220894,
217.5,1986821818338246,
218.5,1889420946528814,
219.5,1795562147535933,
220.5,1705264180459515,
221.5,1618481371788014,
222.5,1535119724542546,
223.5,1455051657878362,
224.5,1378129136436069,
225.5,1304195052150240,
226.5,1233092796768151,
227.5,1164674017625283,
228.5,1098804588254565,
229.5,1035368855763341,
230.5,974272253231255,
231.5,915442391100417,
232.5,858828768423490,
233.5,804401272893029,
234.5,752147666099926,
235.5,702070275305784,
236.5,654182131737989,
237.5,608502805256125,
238.5,565054183739702,
239.5,523856431375752,
240.5,484924333229571,
241.5,448264195556515,
242.5,413871424977913,
243.5,381728858547714,
244.5,351805865100253,
245.5,324058190019448,
246.5,298428474378807,
247.5,274847347675837,
248.5,253234972686641,
249.5,233502911467519,
250.5,215556182399332,
251.5,199295387785246,
252.5,184618807626114,
253.5,171424375470988,
254.5,159611474337802,
255.5,149082512607558,
256.5,139744259987246,
257.5,131508940980987,
258.5,124295097298576,
259.5,118028241037126,
260.5,112641327504952,
261.5,108075080607732,
262.5,104278205288999,
263.5,101207521200660,
264.5,98828050103034,
265.5,97113086956336,
266.5,96044281633513,
267.5,95611754984740,
268.5,95814269767694,
269.5,96659473863842,
270.5,98164230218333,
271.5,100355045050501,
272.5,103268602951931,
273.5,106952414408096,
274.5,111465577854115,
275.5,116879654416628,
276.5,123279648819057,
277.5,130765084333138,
278.5,139451152993058,
279.5,149469914435387,
280.5,160971507629637,
281.5,174125329499886,
282.5,189121123139842,
283.5,206169906368791,
284.5,225504659231892,
285.5,247380677432310,
286.5,272075488473305,
287.5,299888219568644,
288.5,331138302319838,
289.5,366163400067888,
290.5,405316450902912,
291.5,448961733667280,
292.5,497469886693238,
293.5,551211839870252,
294.5,610551659626555,
295.5,675838352790398,
296.5,747396727184811,
297.5,825517462129403,
298.5,910446597379409,
299.5,1002374701231118,
300.5,1101426023575502,
301.5,1207647974004163,
302.5,1321001285383053,
303.5,1441351227085281,
304.5,1568460217797851,
305.5,1701982155390413,
306.5,1841458731811661,
307.5,1986317936920094,
308.5,2135874880167225,
309.5,2289334977847387,
310.5,2445799470949066,
311.5,2604273160104736,
312.5,2763674173835562,
313.5,2922845529081859,
314.5,3080568200858506,
315.5,3235575393303370,
316.5,3386567696894009,
317.5,3532228825600610,
318.5,3671241650738009,
319.5,3802304281885859,
320.5,3924145985984813,
321.5,4035542778961878,
322.5,4135332566098955,
323.5,4222429743728051,
324.5,4295839202795582,
325.5,4354669691206597,
326.5,4398146495915486,
327.5,4425623396106162,
328.5,4436593816436803,
329.5,4430701075822723,
330.5,4407747584533004,
331.5,4367702794993586,
332.5,4310709662518817,
333.5,4237089327341989,
334.5,4147343692851656,
335.5,4042155552890782,
336.5,3922385917914761,
337.5,3789068210171876,
338.5,3643399045383640,
339.5,3486725394339412,
340.5,3320528022631965,
341.5,3146401238243063,
342.5,2966029130809616,
343.5,2781158655611315,
344.5,2593570091610181,
345.5,2405045574318617,
346.5,2217336559611220,
347.5,2032131200580876,
348.5,1851022704937523,
349.5,1675479774598041,
350.5,1506820205023792,
351.5,1346188635931211,
352.5,1194539298275426,
353.5,1052624400770211,
354.5,920988553346059,
355.5,799969349486826,
356.5,689703942240578,
357.5,590141169242464,
358.5,501058529498434,
359.5,422083106495733,
360.5,352715382166166,
361.5,292354803609888,
362.5,240325952529185,
363.5,195904223944711,
364.5,158340037977033,
365.5,126880774146832,
366.5,100789816298472,
367.5,79362311072749,
368.5,61937457083341,
369.5,47907340657279,
370.5,36722505074502,
371.5,27894575361387,
372.5,20996355520324,
373.5,15659869178387,
374.5,11572830934640,
375.5,8474019668324,
376.5,6147983866072,
377.5,4419450457214,
378.5,3147740382994,
379.5,2221423022720,
380.5,1553373249003,
381.5,1076333381474,
382.5,739030237353,
383.5,502856034465,
384.5,339091142118,
385.5,226625797296,
386.5,150125556260,
387.5,98579802435,
388.5,64172391454,
389.5,41416901875,
390.5,26504605149,
391.5,16820064392,
392.5,10586385168,
393.5,6608994205,
394.5,4093052246,
395.5,2515026661,
396.5,1533496802,
397.5,927965944,
398.5,557386162,
399.5,332371267,
400.5,196790449,
401.5,115709690,
402.5,67576269,
403.5,39206007,
404.5,22600679,
405.5,12947285,
406.5,7372304,
407.5,4173257,
408.5,2348958,
409.5,1314877,
410.5,732129,
411.5,405569,
412.5,223563,
413.5,122652,
414.5,66985,
415.5,36424,
416.5,19724,
417.5,10638,
418.5,5716,
419.5,3060,
420.5,1633,
421.5,868,
422.5,460,
423.5,243,
424.5,128,
425.5,68,
426.5,35,
427.5,19,
428.5,10,
429.5,5,
430.5,3,
431.5,1,
432.5,0,
433.5,0,
434.5,0,
435.5,0,
436.5,0,
437.5,0,
438.5,0,
439.5,0,
440.5,0,
441.5,0,
442.5,0,
443.5,0,
444.5,0,
445.5,0,
446.5,0,
447.5,0,
448.5,0,
449.5,0,
450.5,0,
451.5,0,
452.5,0,
453.5,0,
454.5,0,
455.5,0,
456.5,0,
457.5,0,
458.5,0,
459.5,0,
460.5,0,
461.5,0,
462.5,0,
463.5,0,
464.5,0,
465.5,0,
466.5,0,
467.5,0,
468.5,0,
469.5,0,
470.5,0,
471.5,0,
472.5,0,
473.5,0,
474.5,0,
475.5,0,
476.5,0,
477.5,0,
478.5,0,
479.5,0,
480.5,0,
481.5,0,
482.5,0,
483.5,0,
484.5,0,
485.5,0,
486.5,0,
487.5,0,
488.5,0,
489.5,0,
490.5,0,
491.5,0,
492.5,0,
493.5,0,
494.5,0,
495.5,0,
496.5,0,
497.5,0,
498.5,0,
499.5,0,
500.5,0,
501.5,0,
502.5,0,
503.5,0,
504.5,0,
505.5,0,
506.5,0,
507.5,0,
508.5,0,
509.5,0,
510.5,0,
511.5,0,
512.5,0,
513.5,0,
514.5,0,
515.5,0,
516.5,0,
517.5,0,
518.5,0,
519.5,0,
520.5,0,
521.5,0,
522.5,0,
523.5,0,
524.5,0,
525.5,0,
526.5,0,
527.5,0,
528.5,0,
529.5,0,
530.5,0,
531.5,0,
532.5,0,
533.5,0,
534.5,0,
535.5,0,
536.5,0,
537.5,0,
538.5,0,
539.5,0,
540.5,0,
541.5,0,
542.5,0,
543.5,0,
544.5,0,
545.5,0,
546.5,0,
547.5,0,
548.5,0,
549.5,0,
550.5,0,
551.5,0,
552.5,0,
553.5,0,
554.5,0,
555.5,0,
556.5,0,
557.5,0,
558.5,0,
559.5,0,
560.5,0,
561.5,0,
562.5,0,
563.5,0,
564.5,0,
565.5,0,
566.5,0,
567.5,0,
568.5,0,
569.5,0,
570.5,0,
571.5,0,
572.5,0,
573.5,0,
574.5,0,
575.5,0,
576.5,0,
577.5,0,
578.5,0,
579.5,0,
580.5,0,
581.5,0,
582.5,0,
583.5,0,
584.5,0,
585.5,0,
586.5,0,
587.5,0,
588.5,0,
589.5,0,
590.5,0,
591.5,0,
592.5,0,
593.5,0,
594.5,0,
595.5,0,
596.5,0,
597.5,0,
598.5,0,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
795.5,0,
796.5,0,
797.5,0,
798.5,0,
799.5,0,
800.5,0,
801.5,0,
802.5,0,
803.5,0,
804.5,0,
805.5,0,
806.5,0,
807.5,0,
808.5,0,
809.5,0,
810.5,0,
811.5,0,
812.5,0,
813.5,0,
814.5,0,
815.5,0,
816.5,0,
817.5,0,
818.5,0,
819.5,0,
820.5,0,
821.5,0,
822.5,0,
823.5,0,
824.5,0,
825.5,0,
826.5,0,
827.5,0,
828.5,0,
829.5,0,
830.5,0,
831.5,0,
832.5,0,
833.5,0,
834.5,0,
835.5,0,
836.5,0,
837.5,0,
838.5,0,
839.5,0,
840.5,0,
841.5,0,
842.5,0,
843.5,0,
844.5,0,
845.5,0,
846.5,0,
847.5,0,
848.5,0,
849.5,0,
850.5,0,
851.5,0,
852.5,0,
853.5,0,
854.5,0,
855.5,0,
856.5,0,
857.5,0,
858.5,0,
859.5,0,
860.5,0,
861.5,0,
862.5,0,
863.5,0,
864.5,0,
865.5,0,
866.5,0,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,30.0,
1,61.9,
2,64.8,
3,66.7,
4,68.2,
5,69.5,
6,70.6,
7,71.6,
8,72.6,
9,73.5,
10,74.4,
11,75.2,
12,76.1,
13,76.9,
14,77.8,
15,78.7,
16,79.6,
17,80.5,
18,81.5,
19,82.5,
20,83.6,
21,84.7,
22,85.8,
