NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,38.0,
1,67.4,
2,70.2,
3,72.5,
4,74.6,
5,76.6,
6,78.5,
7,80.4,
8,82.2,
9,83.9,
10,85.6,
11,87.4,
12,89.1,
13,90.8,
14,92.5,
15,94.3,
16,96.1,
17,98.0,
18,99.9,
19,101.9,
20,104.0,
21,106.2,
22,108.5,
23,110.9,
24,113.4,
25,115.7,
26,117.8,
27,119.6,
28,121.3,
29,122.8,
30,124.1,
31,125.3,
32,126.5,
33,127.5,
34,128.5,
35,129.5,
36,130.4,
37,131.4,
38,132.3,
39,133.2,
40,134.1,
41,135.0,
42,136.0,
43,137.0,
44,138.0,
45,139.1,
46,140.2,
47,141.5,
48,142.9,
49,144.4,
50,146.2,
51,148.3,
52,150.9,
53,154.0,
54,158.2,
55,163.5,
56,169.9,
57,176.4,
58,181.7,
59,185.8,
60,188.9,
61,191.4,
62,193.4,
63,195.2,
64,196.7,
65,198.1,
66,199.4,
67,200.6,
68,201.7,
69,202.8,
70,203.8,
71,204.8,
72,205.8,
73,206.7,
74,207.7,
75,208.7,
76,209.6,
77,210.6,
78,211.6,
79,212.7,
80,213.8,
81,215.0,
82,216.2,
83,217.6,
84,219.2,
85,221.1,
86,223.4,
87,226.5,
88,231.7,
89,254.5,
90,287.5,
91,293.3,
92,296.9,
93,299.7,
94,302.3,
95,304.7,
96,307.2,
97,310.0,
98,313.5,
99,319.8,
100,552.0,
,,
[Diffusion Coefficient Data],,
Analysis Method,FTLA,
Weighting,Number,
Filename,1000x_H_4_2_real 2024-09-25 14-16-56,
Mean,473.4,
Mode,337.6,
SD,134.7,
D10,301.6,
D50,488.8,
D90,642.2,
Valid Tracks,5030.0,
Graph Data,
Bin centre (E4 nm²/s),Concentration (particles / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,0,
58.0,0,
62.0,0,
66.0,0,
70.0,0,
74.0,0,
78.0,0,
82.0,0,
86.0,33,
90.0,174119,
94.0,21502947,
98.0,122541790,
102.0,66482084,
106.0,7658013,
110.0,465813,
114.0,39722,
118.0,11237,
122.0,16793,
126.0,117586,
130.0,2081935,
134.0,41951559,
138.0,493379976,
142.0,2324359808,
146.0,4086749615,
150.0,3168380181,
154.0,1468100309,
158.0,569670879,
162.0,245748401,
166.0,140773449,
170.0,114179119,
174.0,128220266,
178.0,186132189,
182.0,322115666,
186.0,616664094,
190.0,1225668022,
194.0,2397229714,
198.0,4407477354,
202.0,7335717905,
206.0,10754103755,
210.0,13687419853,
214.0,15123336048,
218.0,14702839483,
222.0,12884315970,
226.0,10492409072,
230.0,8200209650,
234.0,6336267111,
238.0,4960147830,
242.0,4003544261,
246.0,3367676079,
250.0,2966308751,
254.0,2736703990,
258.0,2637776425,
262.0,2645241281,
266.0,2747323110,
270.0,2941819556,
274.0,3234366425,
278.0,3637519736,
282.0,4170238134,
286.0,4857317149,
290.0,5728240082,
294.0,6814785938,
298.0,8146653991,
302.0,9744480794,
306.0,11610149787,
310.0,13715400627,
314.0,15991373702,
318.0,18323335933,
322.0,20555353790,
326.0,22507932313,
330.0,24007301657,
334.0,24919525197,
338.0,25178877679,
342.0,24800723488,
346.0,23874697350,
350.0,22541554341,
354.0,20962554740,
358.0,19291186837,
362.0,17653878041,
366.0,16141609904,
370.0,14810550382,
374.0,13688101418,
378.0,12780888880,
382.0,12082302742,
386.0,11578407912,
390.0,11251952140,
394.0,11084704576,
398.0,11058555353,
402.0,11155822928,
406.0,11359152493,
410.0,11651301519,
414.0,12015019088,
418.0,12433138402,
422.0,12888917480,
426.0,13366586542,
430.0,13852001511,
434.0,14333272337,
438.0,14801238017,
442.0,15249694435,
446.0,15675334683,
450.0,16077418395,
454.0,16457232214,
458.0,16817428971,
462.0,17161337480,
466.0,17492322428,
470.0,17813252279,
474.0,18126109333,
478.0,18431755049,
482.0,18729847634,
486.0,19018897620,
490.0,19296439825,
494.0,19559295086,
498.0,19803891898,
502.0,20026616068,
506.0,20224156152,
510.0,20393814236,
514.0,20533755914,
518.0,20643180037,
522.0,20722397435,
526.0,20772817174,
530.0,20796847857,
534.0,20797728696,
538.0,20779309834,
542.0,20745803216,
546.0,20701524513,
550.0,20650643634,
554.0,20596957241,
558.0,20543692069,
562.0,20493343650,
566.0,20447551684,
570.0,20407011048,
574.0,20371416332,
578.0,20339437698,
582.0,20308726462,
586.0,20275949846,
590.0,20236855426,
594.0,20186366706,
598.0,20118711619,
602.0,20027585429,
606.0,19906348451,
610.0,19748256999,
614.0,19546723348,
618.0,19295597265,
622.0,18989458232,
626.0,18623904327,
630.0,18195821154,
634.0,17703612906,
638.0,17147377832,
642.0,16529012342,
646.0,15852231870,
650.0,15122501972,
654.0,14346879733,
658.0,13533772540,
662.0,12692627984,
666.0,11833574191,
670.0,10967033736,
674.0,10103335852,
678.0,9252350954,
682.0,8423168553,
686.0,7623834992,
690.0,6861161678,
694.0,6140608259,
698.0,5466239333,
702.0,4840748199,
706.0,4265537339,
710.0,3740842959,
714.0,3265889965,
718.0,2839064048,
722.0,2458088891,
726.0,2120198460,
730.0,1822296700,
734.0,1561099318,
738.0,1333254611,
742.0,1135442177,
746.0,964449918,
750.0,817230853,
754.0,690941969,
758.0,582967782,
762.0,490931324,
766.0,412695258,
770.0,346355550,
774.0,290229840,
778.0,242842324,
782.0,202906598,
786.0,169307626,
790.0,141083662,
794.0,117408765,
798.0,97576314,
802.0,80983769,
806.0,67118825,
810.0,55546982,
814.0,45900531,
818.0,37868859,
822.0,31190004,
826.0,25643336,
830.0,21043255,
834.0,17233790,
838.0,14083982,
842.0,11483965,
846.0,9341640,
850.0,7579853,
854.0,6134022,
858.0,4950132,
862.0,3983039,
866.0,3195055,
870.0,2554749,
874.0,2035940,
878.0,1616852,
882.0,1279403,
886.0,1008604,
890.0,792058,
894.0,619532,
898.0,482606,
902.0,374365,
906.0,289153,
910.0,222356,
914.0,170223,
918.0,129718,
922.0,98392,
926.0,74279,
930.0,55808,
934.0,41727,
938.0,31047,
942.0,22987,
946.0,16935,
950.0,12414,
954.0,9054,
958.0,6571,
962.0,4745,
966.0,3409,
970.0,2437,
974.0,1733,
978.0,1227,
982.0,864,
986.0,606,
990.0,422,
994.0,293,
998.0,202,
1002.0,139,
1006.0,95,
1010.0,65,
1014.0,44,
1018.0,30,
1022.0,20,
1026.0,13,
1030.0,9,
1034.0,6,
1038.0,4,
1042.0,3,
1046.0,2,
1050.0,1,
1054.0,0,
1058.0,0,
1062.0,0,
1066.0,0,
1070.0,0,
1074.0,0,
1078.0,0,
1082.0,0,
1086.0,0,
1090.0,0,
1094.0,0,
1098.0,0,
1102.0,0,
1106.0,0,
1110.0,0,
1114.0,0,
1118.0,0,
1122.0,0,
1126.0,0,
1130.0,0,
1134.0,0,
1138.0,0,
1142.0,0,
1146.0,0,
1150.0,0,
1154.0,0,
1158.0,0,
1162.0,0,
1166.0,0,
1170.0,0,
1174.0,0,
1178.0,0,
1182.0,0,
1186.0,0,
1190.0,0,
1194.0,0,
1198.0,0,
1202.0,0,
1206.0,0,
1210.0,0,
1214.0,0,
1218.0,0,
1222.0,0,
1226.0,0,
1230.0,0,
1234.0,0,
1238.0,0,
1242.0,0,
1246.0,0,
1250.0,0,
1254.0,0,
1258.0,0,
1262.0,0,
1266.0,0,
1270.0,0,
1274.0,0,
1278.0,0,
1282.0,0,
1286.0,0,
1290.0,0,
1294.0,0,
1298.0,0,
1302.0,0,
1306.0,0,
1310.0,0,
1314.0,0,
1318.0,0,
1322.0,0,
1326.0,0,
1330.0,0,
1334.0,0,
1338.0,0,
1342.0,0,
1346.0,0,
1350.0,0,
1354.0,0,
1358.0,0,
1362.0,0,
1366.0,0,
1370.0,0,
1374.0,0,
1378.0,0,
1382.0,0,
1386.0,0,
1390.0,0,
1394.0,0,
1398.0,0,
1402.0,0,
1406.0,0,
1410.0,0,
1414.0,0,
1418.0,0,
1422.0,0,
1426.0,0,
1430.0,0,
1434.0,0,
1438.0,0,
1442.0,0,
1446.0,0,
1450.0,0,
1454.0,0,
1458.0,0,
1462.0,0,
1466.0,0,
1470.0,0,
1474.0,0,
1478.0,0,
1482.0,0,
1486.0,0,
1490.0,0,
1494.0,0,
1498.0,0,
1502.0,0,
1506.0,0,
1510.0,0,
1514.0,0,
1518.0,0,
1522.0,0,
1526.0,0,
1530.0,0,
1534.0,0,
1538.0,0,
1542.0,0,
1546.0,0,
1550.0,0,
1554.0,0,
1558.0,0,
1562.0,0,
1566.0,0,
1570.0,0,
1574.0,0,
1578.0,0,
1582.0,0,
1586.0,0,
1590.0,0,
1594.0,0,
1598.0,0,
1602.0,0,
1606.0,0,
1610.0,0,
1614.0,0,
1618.0,0,
1622.0,0,
1626.0,0,
1630.0,0,
1634.0,0,
1638.0,0,
1642.0,0,
1646.0,0,
1650.0,0,
1654.0,0,
1658.0,0,
1662.0,0,
1666.0,0,
1670.0,0,
1674.0,0,
1678.0,0,
1682.0,0,
1686.0,0,
1690.0,0,
1694.0,0,
1698.0,0,
1702.0,0,
1706.0,0,
1710.0,0,
1714.0,0,
1718.0,0,
1722.0,0,
1726.0,0,
1730.0,0,
1734.0,0,
1738.0,0,
1742.0,0,
1746.0,0,
1750.0,0,
1754.0,0,
1758.0,0,
1762.0,0,
1766.0,0,
1770.0,0,
1774.0,0,
1778.0,0,
1782.0,0,
1786.0,0,
1790.0,0,
1794.0,0,
1798.0,0,
1802.0,0,
1806.0,0,
1810.0,0,
1814.0,0,
1818.0,0,
1822.0,0,
1826.0,0,
1830.0,0,
1834.0,0,
1838.0,0,
1842.0,0,
1846.0,0,
1850.0,0,
1854.0,0,
1858.0,0,
1862.0,0,
1866.0,0,
1870.0,0,
1874.0,0,
1878.0,0,
1882.0,0,
1886.0,0,
1890.0,0,
1894.0,0,
1898.0,0,
1902.0,0,
1906.0,0,
1910.0,0,
1914.0,0,
1918.0,0,
1922.0,0,
1926.0,0,
1930.0,0,
1934.0,0,
1938.0,0,
1942.0,0,
1946.0,0,
1950.0,0,
1954.0,0,
1958.0,0,
1962.0,0,
1966.0,0,
1970.0,0,
1974.0,0,
1978.0,0,
1982.0,0,
1986.0,0,
1990.0,0,
1994.0,0,
1998.0,0,
2002.0,0,
2006.0,0,
2010.0,0,
2014.0,0,
2018.0,0,
2022.0,0,
2026.0,0,
2030.0,0,
2034.0,0,
2038.0,0,
2042.0,0,
2046.0,0,
2050.0,0,
2054.0,0,
2058.0,0,
2062.0,0,
2066.0,0,
2070.0,0,
2074.0,0,
2078.0,0,
2082.0,0,
2086.0,0,
2090.0,0,
2094.0,0,
2098.0,0,
2102.0,0,
2106.0,0,
2110.0,0,
2114.0,0,
2118.0,0,
2122.0,0,
2126.0,0,
2130.0,0,
2134.0,0,
2138.0,0,
2142.0,0,
2146.0,0,
2150.0,0,
2154.0,0,
2158.0,0,
2162.0,0,
2166.0,0,
2170.0,0,
2174.0,0,
2178.0,0,
2182.0,0,
2186.0,0,
2190.0,0,
2194.0,0,
2198.0,0,
2202.0,0,
2206.0,0,
2210.0,0,
2214.0,0,
2218.0,0,
2222.0,0,
2226.0,0,
2230.0,0,
2234.0,0,
2238.0,0,
2242.0,0,
2246.0,0,
2250.0,0,
2254.0,0,
2258.0,0,
2262.0,0,
2266.0,0,
2270.0,0,
2274.0,0,
2278.0,0,
2282.0,0,
2286.0,0,
2290.0,0,
2294.0,0,
2298.0,0,
2302.0,0,
2306.0,0,
2310.0,0,
2314.0,0,
2318.0,0,
2322.0,0,
2326.0,0,
2330.0,0,
2334.0,0,
2338.0,0,
2342.0,0,
2346.0,0,
2350.0,0,
2354.0,0,
2358.0,0,
2362.0,0,
2366.0,0,
2370.0,0,
2374.0,0,
2378.0,0,
2382.0,0,
2386.0,0,
2390.0,0,
2394.0,0,
2398.0,0,
2402.0,0,
2406.0,0,
2410.0,0,
2414.0,0,
2418.0,0,
2422.0,0,
2426.0,0,
2430.0,0,
2434.0,0,
2438.0,0,
2442.0,0,
2446.0,0,
2450.0,0,
2454.0,0,
2458.0,0,
2462.0,0,
2466.0,0,
2470.0,0,
2474.0,0,
2478.0,0,
2482.0,0,
2486.0,0,
2490.0,0,
2494.0,0,
2498.0,0,
2502.0,0,
2506.0,0,
2510.0,0,
2514.0,0,
2518.0,0,
2522.0,0,
2526.0,0,
2530.0,0,
2534.0,0,
2538.0,0,
2542.0,0,
2546.0,0,
2550.0,0,
2554.0,0,
2558.0,0,
2562.0,0,
2566.0,0,
2570.0,0,
2574.0,0,
2578.0,0,
2582.0,0,
2586.0,0,
2590.0,0,
2594.0,0,
2598.0,0,
2602.0,0,
2606.0,0,
2610.0,0,
2614.0,0,
2618.0,0,
2622.0,0,
2626.0,0,
2630.0,0,
2634.0,0,
2638.0,0,
2642.0,0,
2646.0,0,
2650.0,0,
2654.0,0,
2658.0,0,
2662.0,0,
2666.0,0,
2670.0,0,
2674.0,0,
2678.0,0,
2682.0,0,
2686.0,0,
2690.0,0,
2694.0,0,
2698.0,0,
2702.0,0,
2706.0,0,
2710.0,0,
2714.0,0,
2718.0,0,
2722.0,0,
2726.0,0,
2730.0,0,
2734.0,0,
2738.0,0,
2742.0,0,
2746.0,0,
2750.0,0,
2754.0,0,
2758.0,0,
2762.0,0,
2766.0,0,
2770.0,0,
2774.0,0,
2778.0,0,
2782.0,0,
2786.0,0,
2790.0,0,
2794.0,0,
2798.0,0,
2802.0,0,
2806.0,0,
2810.0,0,
2814.0,0,
2818.0,0,
2822.0,0,
2826.0,0,
2830.0,0,
2834.0,0,
2838.0,0,
2842.0,0,
2846.0,0,
2850.0,0,
2854.0,0,
2858.0,0,
2862.0,0,
2866.0,0,
2870.0,0,
2874.0,0,
2878.0,0,
2882.0,0,
2886.0,0,
2890.0,0,
2894.0,0,
2898.0,0,
2902.0,0,
2906.0,0,
2910.0,0,
2914.0,0,
2918.0,0,
2922.0,0,
2926.0,0,
2930.0,0,
2934.0,0,
2938.0,0,
2942.0,0,
2946.0,0,
2950.0,0,
2954.0,0,
2958.0,0,
2962.0,0,
2966.0,0,
2970.0,0,
2974.0,0,
2978.0,0,
2982.0,0,
2986.0,0,
2990.0,0,
2994.0,0,
2998.0,0,
3002.0,0,
3006.0,0,
3010.0,0,
3014.0,0,
3018.0,0,
3022.0,0,
3026.0,0,
3030.0,0,
3034.0,0,
3038.0,0,
3042.0,0,
3046.0,0,
3050.0,0,
3054.0,0,
3058.0,0,
3062.0,0,
3066.0,0,
3070.0,0,
3074.0,0,
3078.0,0,
3082.0,0,
3086.0,0,
3090.0,0,
3094.0,0,
3098.0,0,
3102.0,0,
3106.0,0,
3110.0,0,
3114.0,0,
3118.0,0,
3122.0,0,
3126.0,0,
3130.0,0,
3134.0,0,
3138.0,0,
3142.0,0,
3146.0,0,
3150.0,0,
3154.0,0,
3158.0,0,
3162.0,0,
3166.0,0,
3170.0,0,
3174.0,0,
3178.0,0,
3182.0,0,
3186.0,0,
3190.0,0,
3194.0,0,
3198.0,0,
3202.0,0,
3206.0,0,
3210.0,0,
3214.0,0,
3218.0,0,
3222.0,0,
3226.0,0,
3230.0,0,
3234.0,0,
3238.0,0,
3242.0,0,
3246.0,0,
3250.0,0,
3254.0,0,
3258.0,0,
3262.0,0,
3266.0,0,
3270.0,0,
3274.0,0,
3278.0,0,
3282.0,0,
3286.0,0,
3290.0,0,
3294.0,0,
3298.0,0,
3302.0,0,
3306.0,0,
3310.0,0,
3314.0,0,
3318.0,0,
3322.0,0,
3326.0,0,
3330.0,0,
3334.0,0,
3338.0,0,
3342.0,0,
3346.0,0,
3350.0,0,
3354.0,0,
3358.0,0,
3362.0,0,
3366.0,0,
3370.0,0,
3374.0,0,
3378.0,0,
3382.0,0,
3386.0,0,
3390.0,0,
3394.0,0,
3398.0,0,
3402.0,0,
3406.0,0,
3410.0,0,
3414.0,0,
3418.0,0,
3422.0,0,
3426.0,0,
3430.0,0,
3434.0,0,
3438.0,0,
3442.0,0,
3446.0,0,
3450.0,0,
3454.0,0,
3458.0,0,
3462.0,0,
3466.0,0,
3470.0,0,
3474.0,0,
3478.0,0,
3482.0,0,
3486.0,0,
3490.0,0,
3494.0,0,
3498.0,0,
3502.0,0,
3506.0,0,
3510.0,0,
3514.0,0,
3518.0,0,
3522.0,0,
3526.0,0,
3530.0,0,
3534.0,0,
3538.0,0,
3542.0,0,
3546.0,0,
3550.0,0,
3554.0,0,
3558.0,0,
3562.0,0,
3566.0,0,
3570.0,0,
3574.0,0,
3578.0,0,
3582.0,0,
3586.0,0,
3590.0,0,
3594.0,0,
3598.0,0,
3602.0,0,
3606.0,0,
3610.0,0,
3614.0,0,
3618.0,0,
3622.0,0,
3626.0,0,
3630.0,0,
3634.0,0,
3638.0,0,
3642.0,0,
3646.0,0,
3650.0,0,
3654.0,0,
3658.0,0,
3662.0,0,
3666.0,0,
3670.0,0,
3674.0,0,
3678.0,0,
3682.0,0,
3686.0,0,
3690.0,0,
3694.0,0,
3698.0,0,
3702.0,0,
3706.0,0,
3710.0,0,
3714.0,0,
3718.0,0,
3722.0,0,
3726.0,0,
3730.0,0,
3734.0,0,
3738.0,0,
3742.0,0,
3746.0,0,
3750.0,0,
3754.0,0,
3758.0,0,
3762.0,0,
3766.0,0,
3770.0,0,
3774.0,0,
3778.0,0,
3782.0,0,
3786.0,0,
3790.0,0,
3794.0,0,
3798.0,0,
3802.0,0,
3806.0,0,
3810.0,0,
3814.0,0,
3818.0,0,
3822.0,0,
3826.0,0,
3830.0,0,
3834.0,0,
3838.0,0,
3842.0,0,
3846.0,0,
3850.0,0,
3854.0,0,
3858.0,0,
3862.0,0,
3866.0,0,
3870.0,0,
3874.0,0,
3878.0,0,
3882.0,0,
3886.0,0,
3890.0,0,
3894.0,0,
3898.0,0,
3902.0,0,
3906.0,0,
3910.0,0,
3914.0,0,
3918.0,0,
3922.0,0,
3926.0,0,
3930.0,0,
3934.0,0,
3938.0,0,
3942.0,0,
3946.0,0,
3950.0,0,
3954.0,0,
3958.0,0,
3962.0,0,
3966.0,0,
3970.0,0,
3974.0,0,
3978.0,0,
3982.0,0,
3986.0,0,
3990.0,0,
3994.0,0,
3998.0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),
0,84.0,
1,197.2,
2,207.3,
3,212.9,
4,218.0,
5,223.7,
6,231.7,
7,247.8,
8,274.9,
9,291.9,
10,301.6,
11,308.5,
12,313.8,
13,318.2,
14,322.2,
15,325.7,
16,329.0,
17,332.2,
18,335.3,
19,338.3,
20,341.4,
21,344.5,
22,347.7,
23,351.1,
24,354.7,
25,358.5,
26,362.7,
27,367.3,
28,372.5,
29,378.2,
30,384.4,
31,391.1,
32,398.0,
33,404.9,
34,411.5,
35,417.8,
36,423.9,
37,429.5,
38,435.0,
39,440.1,
40,445.1,
41,450.0,
42,454.7,
43,459.2,
44,463.7,
45,468.1,
46,472.4,
47,476.6,
48,480.7,
49,484.8,
50,488.8,
51,492.8,
52,496.7,
53,500.5,
54,504.3,
55,508.1,
56,511.9,
57,515.6,
58,519.3,
59,523.0,
60,526.7,
61,530.4,
62,534.0,
63,537.7,
64,541.4,
65,545.1,
66,548.8,
67,552.5,
68,556.2,
69,559.9,
70,563.7,
71,567.4,
72,571.2,
73,574.9,
74,578.7,
75,582.4,
76,586.2,
77,590.0,
78,593.8,
79,597.6,
80,601.4,
81,605.2,
82,609.0,
83,612.9,
84,616.9,
85,620.8,
86,624.9,
87,629.0,
88,633.2,
89,637.6,
90,642.2,
91,646.9,
92,651.9,
93,657.3,
94,663.2,
95,669.7,
96,677.2,
97,686.2,
98,697.9,
99,716.2,
100,1052.0,
,,
Weighting,Surface Area,
Filename,1000x_H_4_2_real 2024-09-25 14-16-56,
Mean,542.0,
Mode,616.1,
SD,112.4,
D10,365.7,
D50,560.6,
D90,670.1,
Valid Tracks,5030.0,
Graph Data,
Bin centre (E4 nm²/s),Surface area conc. (nm² / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,0,
58.0,0,
62.0,0,
66.0,0,
70.0,0,
74.0,0,
78.0,0,
82.0,1,
86.0,723706,
90.0,4236060791,
94.0,571772341754,
98.0,3547939385287,
102.0,2088594487903,
106.0,260214975236,
110.0,17069034649,
114.0,1565353209,
118.0,475006842,
122.0,759715127,
126.0,5679996206,
130.0,107160982871,
134.0,2296389058407,
138.0,28668755607676,
142.0,143122836401312,
146.0,266227258795873,
150.0,218026972730518,
154.0,106559558349015,
158.0,43553466002578,
162.0,19764242370555,
166.0,11894822116070,
170.0,10124061087658,
174.0,11916893955888,
178.0,18113247682837,
182.0,32787353533401,
186.0,65589423526033,
190.0,136093711957849,
194.0,277626945873521,
198.0,531926636135261,
202.0,921832720516484,
206.0,1405995928068098,
210.0,1860363306460211,
214.0,2135348824218656,
218.0,2155054333150079,
222.0,1959098329261929,
226.0,1653943832007904,
230.0,1339196037836359,
234.0,1071418035463765,
238.0,867896889678058,
242.0,724463689799800,
246.0,629882395686473,
250.0,573151219128602,
254.0,545982110227661,
258.0,543084513802014,
262.0,561773816483875,
266.0,601543583879486,
270.0,663796754326946,
274.0,751755361191521,
278.0,870508524560598,
282.0,1027132387982700,
286.0,1230786281195416,
290.0,1492642122122282,
294.0,1825439430747616,
298.0,2242395427198186,
302.0,2755184707598573,
306.0,3370811724668912,
310.0,4087515727659539,
314.0,4890400940609943,
318.0,5748151618603906,
322.0,6612632976840986,
326.0,7422925926324103,
330.0,8114103494670370,
334.0,8629098700459688,
338.0,8930266689244675,
342.0,9006824286704599,
346.0,8875733748282311,
350.0,8576139823601669,
354.0,8159791138725207,
358.0,7680835236330909,
362.0,7187777574229805,
366.0,6718914592752360,
370.0,6301099550535491,
374.0,5950844472364838,
378.0,5676573359866899,
382.0,5481083428575962,
386.0,5363654567546925,
390.0,5321582915502470,
394.0,5351133217090868,
398.0,5448014738929396,
402.0,5607523480278344,
406.0,5824493513238823,
410.0,6093183724271803,
414.0,6407201805543908,
418.0,6759536776192484,
422.0,7142734868752016,
426.0,7549213947714893,
430.0,7971674810301703,
434.0,8403541558989032,
438.0,8839353999210913,
442.0,9275044468048972,
446.0,9708055897612976,
450.0,10137289465484240,
454.0,10562900104964366,
458.0,10985979727816112,
462.0,11408178322731822,
466.0,11831312918190388,
470.0,12257006901456202,
474.0,12686391173902960,
478.0,13119887210147752,
482.0,13557082067140904,
486.0,13996697278723190,
490.0,14436647065397586,
494.0,14874175801937840,
498.0,15306059803601364,
502.0,15728854193422492,
506.0,16139162284052994,
510.0,16533903155476308,
514.0,16910553511625402,
518.0,17267342736893310,
522.0,17603385180847060,
526.0,17918740442081622,
530.0,18214399826817876,
534.0,18492204138563476,
538.0,18754703559738116,
542.0,19004973991470492,
546.0,19246405623919612,
550.0,19482478919986568,
554.0,19716541114277308,
558.0,19951593408649732,
562.0,20190095938271404,
566.0,20433794829882448,
570.0,20683573640336340,
574.0,20939330321363952,
578.0,21199880602451224,
582.0,21462889177444832,
586.0,21724831083840608,
590.0,21980986881147276,
594.0,22225476344805096,
598.0,22451336072536348,
602.0,22650646358853536,
606.0,22814711693444632,
610.0,22934297129406468,
614.0,22999919523972920,
618.0,23002188398797556,
622.0,22932186198638392,
626.0,22781872511340844,
630.0,22544491955536112,
634.0,22214961632193016,
638.0,21790211947262336,
642.0,21269454800248636,
646.0,20654355924814412,
650.0,19949093572446464,
654.0,19160293396623476,
658.0,18296838625718200,
662.0,17369564439451704,
666.0,16390854780965502,
670.0,15374167566425490,
674.0,14333519509169520,
678.0,13282963997779744,
682.0,12236094503904138,
686.0,11205602107267560,
690.0,10202909527099604,
694.0,9237896393063200,
698.0,8318722323573089,
702.0,7451746605897485,
706.0,6641536627632241,
710.0,5890952190244293,
714.0,5201289673133608,
718.0,4572468692665415,
722.0,4003244196771861,
726.0,3491428503174719,
730.0,3034110218935612,
734.0,2627859864770344,
738.0,2268915013309908,
742.0,1953340557941557,
746.0,1677162168845020,
750.0,1436472961266451,
754.0,1227514866374717,
758.0,1046737180331383,
762.0,890835331470049,
766.0,756773126883977,
770.0,641791701839109,
774.0,543408177504469,
778.0,459406703611153,
782.0,387824178618640,
786.0,326932542910617,
790.0,275219159858345,
794.0,231366453783189,
798.0,194231672845320,
802.0,162827392138280,
806.0,136303166841160,
810.0,113928583412248,
814.0,95077833227646,
818.0,79215841915930,
822.0,65885923070955,
826.0,54698881636741,
830.0,45323465272248,
834.0,37478047363020,
838.0,30923419714652,
842.0,25456573666351,
846.0,20905353319493,
850.0,17123872199188,
854.0,13988593783773,
858.0,11394986099542,
862.0,9254670396938,
866.0,7492993405883,
870.0,6046961563754,
874.0,4863483779206,
878.0,3897876673322,
882.0,3112592813718,
886.0,2476138249278,
890.0,1962150707315,
894.0,1548614187796,
898.0,1217189444276,
902.0,952643043397,
906.0,742360408751,
910.0,575930542017,
914.0,444792032225,
918.0,341931565888,
922.0,261627484446,
926.0,199232044206,
930.0,150986955364,
934.0,113867544009,
938.0,85451522209,
942.0,63808890453,
946.0,47409953484,
950.0,35048821034,
954.0,25780102149,
958.0,18866795605,
962.0,13737637206,
966.0,9952393390,
970.0,7173793778,
974.0,5144976451,
978.0,3671481049,
982.0,2606968191,
986.0,1841970588,
990.0,1295092838,
994.0,906174374,
998.0,631014482,
1002.0,437330809,
1006.0,301684473,
1010.0,207156828,
1014.0,141606261,
1018.0,96369189,
1022.0,65298643,
1026.0,44057506,
1030.0,29602397,
1034.0,19809258,
1038.0,13203487,
1042.0,8766665,
1046.0,5799001,
1050.0,3822028,
1054.0,2510190,
1058.0,1643019,
1062.0,1071899,
1066.0,697098,
1070.0,451976,
1074.0,292196,
1078.0,188376,
1082.0,121122,
1086.0,77682,
1090.0,49703,
1094.0,31729,
1098.0,20212,
1102.0,12849,
1106.0,8153,
1110.0,5164,
1114.0,3266,
1118.0,2062,
1122.0,1300,
1126.0,819,
1130.0,515,
1134.0,324,
1138.0,203,
1142.0,128,
1146.0,80,
1150.0,50,
1154.0,31,
1158.0,20,
1162.0,12,
1166.0,8,
1170.0,5,
1174.0,3,
1178.0,2,
1182.0,1,
1186.0,0,
1190.0,0,
1194.0,0,
1198.0,0,
1202.0,0,
1206.0,0,
