NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
650.5,6650505583638,
651.5,6533210146061,
652.5,6409986187139,
653.5,6281246890802,
654.5,6147418831459,
655.5,6008939508864,
656.5,5866254863342,
657.5,5719816791502,
658.5,5570080681974,
659.5,5417502990095,
660.5,5262538869566,
661.5,5105639878069,
662.5,4947251772688,
663.5,4787812409590,
664.5,4627749761112,
665.5,4467480061746,
666.5,4307406093054,
667.5,4147915615850,
668.5,3989379956345,
669.5,3832152751299,
670.5,3676568855549,
671.5,3522943413722,
672.5,3371571096321,
673.5,3222725498919,
674.5,3076658701744,
675.5,2933600985682,
676.5,2793760699422,
677.5,2657324271446,
678.5,2524456359550,
679.5,2395300129724,
680.5,2269977655511,
681.5,2148590428364,
682.5,2031219969068,
683.5,1917928529921,
684.5,1808759877203,
685.5,1703740143350,
686.5,1602878738256,
687.5,1506169309270,
688.5,1413590739678,
689.5,1325108175772,
690.5,1240674072981,
691.5,1160229252036,
692.5,1083703956627,
693.5,1011018904602,
694.5,942086325363,
695.5,876810976747,
696.5,815091135350,
697.5,756819554914,
698.5,701884388091,
699.5,650170067532,
700.5,601558142956,
701.5,555928071441,
702.5,513157958854,
703.5,473125250860,
704.5,435707372561,
705.5,400782316306,
706.5,368229177690,
707.5,337928640209,
708.5,309763409433,
709.5,283618597911,
710.5,259382062319,
711.5,236944694652,
712.5,216200669478,
713.5,197047649448,
714.5,179386951413,
715.5,163123675616,
716.5,148166800494,
717.5,134429245667,
718.5,121827905722,
719.5,110283657381,
720.5,99721342597,
721.5,90069730093,
722.5,81261457764,
723.5,73232958280,
724.5,65924370133,
725.5,59279436243,
726.5,53245392142,
727.5,47772845605,
728.5,42815649472,
729.5,38330769291,
730.5,34278147250,
731.5,30620563753,
732.5,27323497862,
733.5,24354987689,
734.5,21685491716,
735.5,19287751894,
736.5,17136659247,
737.5,15209122639,
738.5,13483941214,
739.5,11941680971,
740.5,10564555812,
741.5,9336313365,
742.5,8242125757,
743.5,7268485513,
744.5,6403106639,
745.5,5634830934,
746.5,4953539512,
747.5,4350069490,
748.5,3816135743,
749.5,3344257621,
750.5,2927690483,
751.5,2560361886,
752.5,2236812263,
753.5,1952139890,
754.5,1701949955,
755.5,1482307522,
756.5,1289694190,
757.5,1120968231,
758.5,973328006,
759.5,844278465,
760.5,731600516,
761.5,633323076,
762.5,547697626,
763.5,473175074,
764.5,408384760,
765.5,352115445,
766.5,303298119,
767.5,260990477,
768.5,224362937,
769.5,192686055,
770.5,165319230,
771.5,141700565,
772.5,121337798,
773.5,103800192,
774.5,88711294,
775.5,75742490,
776.5,64607263,
777.5,55056093,
778.5,46871937,
779.5,39866222,
780.5,33875295,
781.5,28757301,
782.5,24389412,
783.5,20665405,
784.5,17493514,
785.5,14794554,
786.5,12500276,
787.5,10551917,
788.5,8898941,
789.5,7497934,
790.5,6311644,
791.5,5308135,
792.5,4460066,
793.5,3744050,
794.5,3140104,
795.5,2631175,
796.5,2202723,
797.5,1842364,
798.5,1539564,
799.5,1285369,
800.5,1072178,
801.5,893544,
802.5,744006,
803.5,618941,
804.5,514440,
805.5,427204,
806.5,354448,
807.5,293823,
808.5,243353,
809.5,201375,
810.5,166493,
811.5,137533,
812.5,113512,
813.5,93605,
814.5,77122,
815.5,63487,
816.5,52218,
817.5,42912,
818.5,35235,
819.5,28906,
820.5,23694,
821.5,19405,
822.5,15880,
823.5,12983,
824.5,10607,
825.5,8658,
826.5,7061,
827.5,5754,
828.5,4685,
829.5,3811,
830.5,3098,
831.5,2516,
832.5,2042,
833.5,1656,
834.5,1342,
835.5,1086,
836.5,878,
837.5,710,
838.5,573,
839.5,463,
840.5,373,
841.5,301,
842.5,242,
843.5,195,
844.5,156,
845.5,126,
846.5,101,
847.5,81,
848.5,65,
849.5,52,
850.5,41,
851.5,33,
852.5,26,
853.5,21,
854.5,17,
855.5,13,
856.5,11,
857.5,9,
858.5,7,
859.5,5,
860.5,4,
861.5,3,
862.5,3,
863.5,2,
864.5,2,
865.5,1,
866.5,1,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,27.0,
1,64.4,
2,68.9,
3,72.4,
4,75.2,
5,77.4,
6,79.2,
7,81.0,
8,82.6,
9,84.1,
10,85.7,
11,87.4,
12,89.1,
13,91.0,
14,93.1,
15,95.3,
16,97.7,
17,100.3,
18,103.1,
19,106.1,
20,109.1,
21,112.3,
22,115.3,
23,118.2,
24,120.9,
25,123.3,
26,125.6,
27,127.8,
28,129.8,
29,131.9,
30,133.9,
31,135.9,
32,138.1,
33,140.3,
34,142.7,
35,145.2,
36,147.9,
37,150.9,
38,154.1,
39,157.4,
40,160.8,
41,164.2,
42,167.6,
43,171.0,
44,174.2,
45,177.2,
46,180.2,
47,183.0,
48,185.8,
49,188.5,
50,191.2,
51,193.9,
52,196.6,
53,199.5,
54,202.7,
55,206.3,
56,210.6,
57,215.9,
58,222.9,
59,231.7,
60,241.3,
61,250.7,
62,260.4,
63,271.3,
64,283.4,
65,293.7,
66,301.2,
67,306.7,
68,310.9,
69,314.3,
70,317.3,
71,319.9,
72,322.3,
73,324.4,
74,326.4,
75,328.3,
76,330.2,
77,331.9,
78,333.6,
79,335.3,
80,336.9,
81,338.5,
82,340.2,
83,341.8,
84,343.5,
85,345.1,
86,346.9,
87,348.7,
88,350.5,
89,352.5,
90,354.6,
91,356.8,
92,359.3,
93,362.1,
94,365.3,
95,369.0,
96,373.7,
97,380.1,
98,389.6,
99,406.8,
100,867.0,
,,
[Diffusion Coefficient Data],,
Analysis Method,FTLA,
Weighting,Number,
Filename,1000x_H_4_2_real 2024-09-25 14-15-25,
Mean,499.7,
Mode,538.2,
SD,146.1,
D10,295.4,
D50,519.1,
D90,683.6,
Valid Tracks,4993.0,
Graph Data,
Bin centre (E4 nm²/s),Concentration (particles / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,0,
58.0,73,
62.0,36863,
66.0,892767,
70.0,2138622,
74.0,1032497,
78.0,240760,
82.0,82863,
86.0,110072,
90.0,596730,
94.0,5581527,
98.0,36611117,
102.0,120413382,
106.0,237023244,
110.0,399427585,
114.0,734372751,
118.0,1497437548,
122.0,2963725570,
126.0,4908898349,
130.0,6259911255,
134.0,6101310603,
138.0,4772714042,
142.0,3253915184,
146.0,2130882521,
150.0,1470561858,
154.0,1144029828,
158.0,1029599729,
162.0,1052427662,
166.0,1162831233,
170.0,1310655471,
174.0,1440840657,
178.0,1515013762,
182.0,1534055371,
186.0,1533945253,
190.0,1562588752,
194.0,1662996588,
198.0,1870509062,
202.0,2214654355,
206.0,2715552431,
210.0,3371924483,
214.0,4146664735,
218.0,4962868112,
222.0,5720504100,
226.0,6329051299,
230.0,6737190839,
234.0,6942688232,
238.0,6981248885,
242.0,6905867662,
246.0,6768876327,
250.0,6612146429,
254.0,6464721423,
258.0,6344736388,
262.0,6262808509,
266.0,6225263343,
270.0,6236548469,
274.0,6300738963,
278.0,6422264353,
282.0,6606034063,
286.0,6857108339,
290.0,7180010177,
294.0,7577733484,
298.0,8050496727,
302.0,8594333800,
306.0,9199704792,
310.0,9850425910,
314.0,10523310223,
318.0,11188910890,
322.0,11813606852,
326.0,12362959020,
330.0,12805866223,
334.0,13118712228,
338.0,13288577642,
342.0,13314776887,
346.0,13208419614,
350.0,12990219607,
354.0,12687183658,
358.0,12328977978,
362.0,11944679417,
366.0,11560361606,
370.0,11197666914,
374.0,10873274116,
378.0,10599035076,
382.0,10382517964,
386.0,10227728045,
390.0,10135843218,
394.0,10105871533,
398.0,10135195778,
402.0,10220009813,
406.0,10355673045,
410.0,10537016411,
414.0,10758629368,
418.0,11015146659,
422.0,11301539595,
426.0,11613402794,
430.0,11947216713,
434.0,12300560971,
438.0,12672254238,
442.0,13062402592,
446.0,13472347824,
450.0,13904517556,
454.0,14362187903,
458.0,14849175069,
462.0,15369474477,
466.0,15926865294,
470.0,16524496173,
474.0,17164466083,
478.0,17847413797,
482.0,18572131488,
486.0,19335222076,
490.0,20130825439,
494.0,20950443948,
498.0,21782900934,
502.0,22614464597,
506.0,23429162863,
510.0,24209300973,
514.0,24936173676,
518.0,25590939978,
522.0,26155603910,
526.0,26614024245,
530.0,26952863834,
534.0,27162388483,
538.0,27237037419,
542.0,27175710920,
546.0,26981752209,
550.0,26662634831,
554.0,26229398016,
558.0,25695896133,
562.0,25077941296,
566.0,24392419815,
570.0,23656454703,
574.0,22886670778,
578.0,22098599438,
582.0,21306240429,
586.0,20521780370,
590.0,19755454397,
594.0,19015528414,
598.0,18308375153,
602.0,17638616651,
606.0,17009307919,
610.0,16422140394,
614.0,15877648355,
618.0,15375406140,
622.0,14914208209,
626.0,14492227685,
630.0,14107151781,
634.0,13756294580,
638.0,13436689038,
642.0,13145160932,
646.0,12878387911,
650.0,12632946941,
654.0,12405353360,
658.0,12192094490,
662.0,11989660446,
666.0,11794574356,
670.0,11603423759,
674.0,11412894453,
678.0,11219807555,
682.0,11021159998,
686.0,10814168163,
690.0,10596313800,
694.0,10365390934,
698.0,10119551976,
702.0,9857350966,
706.0,9577781598,
710.0,9280307643,
714.0,8964883439,
718.0,8631962403,
722.0,8282491945,
726.0,7917893775,
730.0,7540029309,
734.0,7151150689,
738.0,6753838745,
742.0,6350930026,
746.0,5945435680,
750.0,5540455493,
754.0,5139090685,
758.0,4744359135,
762.0,4359116542,
766.0,3985986631,
770.0,3627302925,
774.0,3285063898,
778.0,2960902521,
782.0,2656070393,
786.0,2371435921,
790.0,2107495305,
794.0,1864394599,
798.0,1641960731,
802.0,1439739182,
806.0,1257035978,
810.0,1092961762,
814.0,946475927,
818.0,816429104,
822.0,701602627,
826.0,600743979,
830.0,512597581,
834.0,435930596,
838.0,369553711,
842.0,312337100,
846.0,263221903,
850.0,221227725,
854.0,185456675,
858.0,155094535,
862.0,129409608,
866.0,107749777,
870.0,89538260,
874.0,74268469,
878.0,61498342,
882.0,50844421,
886.0,41975918,
890.0,34608932,
894.0,28500956,
898.0,23445743,
902.0,19268591,
906.0,15822067,
910.0,12982181,
914.0,10644986,
918.0,8723588,
922.0,7145549,
926.0,5850623,
930.0,4788819,
934.0,3918740,
938.0,3206167,
942.0,2622864,
946.0,2145566,
950.0,1755131,
954.0,1435827,
958.0,1174739,
962.0,961276,
966.0,786758,
970.0,644079,
974.0,527421,
978.0,432029,
982.0,354013,
986.0,290195,
990.0,237979,
994.0,195244,
998.0,160256,
1002.0,131602,
1006.0,108126,
1010.0,88885,
1014.0,73108,
1018.0,60165,
1022.0,49542,
1026.0,40819,
1030.0,33652,
1034.0,27761,
1038.0,22916,
1042.0,18929,
1046.0,15646,
1050.0,12940,
1054.0,10710,
1058.0,8871,
1062.0,7352,
1066.0,6098,
1070.0,5061,
1074.0,4203,
1078.0,3494,
1082.0,2906,
1086.0,2419,
1090.0,2015,
1094.0,1680,
1098.0,1401,
1102.0,1170,
1106.0,977,
1110.0,817,
1114.0,684,
1118.0,573,
1122.0,480,
1126.0,402,
1130.0,338,
1134.0,284,
1138.0,239,
1142.0,201,
1146.0,169,
1150.0,142,
1154.0,120,
1158.0,101,
1162.0,86,
1166.0,72,
1170.0,61,
1174.0,52,
1178.0,44,
1182.0,37,
1186.0,32,
1190.0,27,
1194.0,23,
1198.0,19,
1202.0,16,
1206.0,14,
1210.0,12,
1214.0,10,
1218.0,9,
1222.0,7,
1226.0,6,
1230.0,5,
1234.0,5,
1238.0,4,
1242.0,3,
1246.0,3,
1250.0,3,
1254.0,2,
1258.0,2,
1262.0,2,
1266.0,1,
1270.0,1,
1274.0,1,
1278.0,0,
1282.0,0,
1286.0,0,
1290.0,0,
1294.0,0,
1298.0,0,
1302.0,0,
1306.0,0,
1310.0,0,
1314.0,0,
1318.0,0,
1322.0,0,
1326.0,0,
1330.0,0,
1334.0,0,
1338.0,0,
1342.0,0,
1346.0,0,
1350.0,0,
1354.0,0,
1358.0,0,
1362.0,0,
1366.0,0,
1370.0,0,
1374.0,0,
1378.0,0,
1382.0,0,
1386.0,0,
1390.0,0,
1394.0,0,
1398.0,0,
1402.0,0,
1406.0,0,
1410.0,0,
1414.0,0,
1418.0,0,
1422.0,0,
1426.0,0,
1430.0,0,
1434.0,0,
1438.0,0,
1442.0,0,
1446.0,0,
1450.0,0,
1454.0,0,
1458.0,0,
1462.0,0,
1466.0,0,
1470.0,0,
1474.0,0,
1478.0,0,
1482.0,0,
1486.0,0,
1490.0,0,
1494.0,0,
1498.0,0,
1502.0,0,
1506.0,0,
1510.0,0,
1514.0,0,
1518.0,0,
1522.0,0,
1526.0,0,
1530.0,0,
1534.0,0,
1538.0,0,
1542.0,0,
1546.0,0,
1550.0,0,
1554.0,0,
1558.0,0,
1562.0,0,
1566.0,0,
1570.0,0,
1574.0,0,
1578.0,0,
1582.0,0,
1586.0,0,
1590.0,0,
1594.0,0,
1598.0,0,
1602.0,0,
1606.0,0,
1610.0,0,
1614.0,0,
1618.0,0,
1622.0,0,
1626.0,0,
1630.0,0,
1634.0,0,
1638.0,0,
1642.0,0,
1646.0,0,
1650.0,0,
1654.0,0,
1658.0,0,
1662.0,0,
1666.0,0,
1670.0,0,
1674.0,0,
1678.0,0,
1682.0,0,
1686.0,0,
1690.0,0,
1694.0,0,
1698.0,0,
1702.0,0,
1706.0,0,
1710.0,0,
1714.0,0,
1718.0,0,
1722.0,0,
1726.0,0,
1730.0,0,
1734.0,0,
1738.0,0,
1742.0,0,
1746.0,0,
1750.0,0,
1754.0,0,
1758.0,0,
1762.0,0,
1766.0,0,
1770.0,0,
1774.0,0,
1778.0,0,
1782.0,0,
1786.0,0,
1790.0,0,
1794.0,0,
1798.0,0,
1802.0,0,
1806.0,0,
1810.0,0,
1814.0,0,
1818.0,0,
1822.0,0,
1826.0,0,
1830.0,0,
1834.0,0,
1838.0,0,
1842.0,0,
1846.0,0,
1850.0,0,
1854.0,0,
1858.0,0,
1862.0,0,
1866.0,0,
1870.0,0,
1874.0,0,
1878.0,0,
1882.0,0,
1886.0,0,
1890.0,0,
1894.0,0,
1898.0,0,
1902.0,0,
1906.0,0,
1910.0,0,
1914.0,0,
1918.0,0,
1922.0,0,
1926.0,0,
1930.0,0,
1934.0,0,
1938.0,0,
1942.0,0,
1946.0,0,
1950.0,0,
1954.0,0,
1958.0,0,
1962.0,0,
1966.0,0,
1970.0,0,
1974.0,0,
1978.0,0,
1982.0,0,
1986.0,0,
1990.0,0,
1994.0,0,
1998.0,0,
2002.0,0,
2006.0,0,
2010.0,0,
2014.0,0,
2018.0,0,
2022.0,0,
2026.0,0,
2030.0,0,
2034.0,0,
2038.0,0,
2042.0,0,
2046.0,0,
2050.0,0,
2054.0,0,
2058.0,0,
2062.0,0,
2066.0,0,
2070.0,0,
2074.0,0,
2078.0,0,
2082.0,0,
2086.0,0,
2090.0,0,
2094.0,0,
2098.0,0,
2102.0,0,
2106.0,0,
2110.0,0,
2114.0,0,
2118.0,0,
2122.0,0,
2126.0,0,
2130.0,0,
2134.0,0,
2138.0,0,
2142.0,0,
2146.0,0,
2150.0,0,
2154.0,0,
2158.0,0,
2162.0,0,
2166.0,0,
2170.0,0,
2174.0,0,
2178.0,0,
2182.0,0,
2186.0,0,
2190.0,0,
2194.0,0,
2198.0,0,
2202.0,0,
2206.0,0,
2210.0,0,
2214.0,0,
2218.0,0,
2222.0,0,
2226.0,0,
2230.0,0,
2234.0,0,
2238.0,0,
2242.0,0,
2246.0,0,
2250.0,0,
2254.0,0,
2258.0,0,
2262.0,0,
2266.0,0,
2270.0,0,
2274.0,0,
2278.0,0,
2282.0,0,
2286.0,0,
2290.0,0,
2294.0,0,
2298.0,0,
2302.0,0,
2306.0,0,
2310.0,0,
2314.0,0,
2318.0,0,
2322.0,0,
2326.0,0,
2330.0,0,
2334.0,0,
2338.0,0,
2342.0,0,
2346.0,0,
2350.0,0,
2354.0,0,
2358.0,0,
2362.0,0,
2366.0,0,
2370.0,0,
2374.0,0,
2378.0,0,
2382.0,0,
2386.0,0,
2390.0,0,
2394.0,0,
2398.0,0,
2402.0,0,
2406.0,0,
2410.0,0,
2414.0,0,
2418.0,0,
2422.0,0,
2426.0,0,
2430.0,0,
2434.0,0,
2438.0,0,
2442.0,0,
2446.0,0,
2450.0,0,
2454.0,0,
2458.0,0,
2462.0,0,
2466.0,0,
2470.0,0,
2474.0,0,
2478.0,0,
2482.0,0,
2486.0,0,
2490.0,0,
2494.0,0,
2498.0,0,
2502.0,0,
2506.0,0,
2510.0,0,
2514.0,0,
2518.0,0,
2522.0,0,
2526.0,0,
2530.0,0,
2534.0,0,
2538.0,0,
2542.0,0,
2546.0,0,
2550.0,0,
2554.0,0,
2558.0,0,
2562.0,0,
2566.0,0,
2570.0,0,
2574.0,0,
2578.0,0,
2582.0,0,
2586.0,0,
2590.0,0,
2594.0,0,
2598.0,0,
2602.0,0,
2606.0,0,
2610.0,0,
2614.0,0,
2618.0,0,
2622.0,0,
2626.0,0,
2630.0,0,
2634.0,0,
2638.0,0,
2642.0,0,
2646.0,0,
2650.0,0,
2654.0,0,
2658.0,0,
2662.0,0,
2666.0,0,
2670.0,0,
2674.0,0,
2678.0,0,
2682.0,0,
2686.0,0,
2690.0,0,
2694.0,0,
2698.0,0,
2702.0,0,
2706.0,0,
2710.0,0,
2714.0,0,
2718.0,0,
2722.0,0,
2726.0,0,
2730.0,0,
2734.0,0,
2738.0,0,
2742.0,0,
2746.0,0,
2750.0,0,
2754.0,0,
2758.0,0,
2762.0,0,
2766.0,0,
2770.0,0,
2774.0,0,
2778.0,0,
2782.0,0,
2786.0,0,
2790.0,0,
2794.0,0,
2798.0,0,
2802.0,0,
2806.0,0,
2810.0,0,
2814.0,0,
2818.0,0,
2822.0,0,
2826.0,0,
2830.0,0,
2834.0,0,
2838.0,0,
2842.0,0,
2846.0,0,
2850.0,0,
2854.0,0,
2858.0,0,
2862.0,0,
2866.0,0,
2870.0,0,
2874.0,0,
2878.0,0,
2882.0,0,
2886.0,0,
2890.0,0,
2894.0,0,
2898.0,0,
2902.0,0,
2906.0,0,
2910.0,0,
2914.0,0,
2918.0,0,
2922.0,0,
2926.0,0,
2930.0,0,
2934.0,0,
2938.0,0,
2942.0,0,
2946.0,0,
2950.0,0,
2954.0,0,
2958.0,0,
2962.0,0,
2966.0,0,
2970.0,0,
2974.0,0,
2978.0,0,
2982.0,0,
2986.0,0,
2990.0,0,
2994.0,0,
2998.0,0,
3002.0,0,
3006.0,0,
3010.0,0,
3014.0,0,
3018.0,0,
3022.0,0,
3026.0,0,
3030.0,0,
3034.0,0,
3038.0,0,
3042.0,0,
3046.0,0,
3050.0,0,
3054.0,0,
3058.0,0,
3062.0,0,
3066.0,0,
3070.0,0,
3074.0,0,
3078.0,0,
3082.0,0,
3086.0,0,
3090.0,0,
3094.0,0,
3098.0,0,
3102.0,0,
3106.0,0,
3110.0,0,
3114.0,0,
3118.0,0,
3122.0,0,
3126.0,0,
3130.0,0,
3134.0,0,
3138.0,0,
3142.0,0,
3146.0,0,
3150.0,0,
3154.0,0,
3158.0,0,
3162.0,0,
3166.0,0,
3170.0,0,
3174.0,0,
3178.0,0,
3182.0,0,
3186.0,0,
3190.0,0,
3194.0,0,
3198.0,0,
3202.0,0,
3206.0,0,
3210.0,0,
3214.0,0,
3218.0,0,
3222.0,0,
3226.0,0,
3230.0,0,
3234.0,0,
3238.0,0,
3242.0,0,
3246.0,0,
3250.0,0,
3254.0,0,
3258.0,0,
3262.0,0,
3266.0,0,
3270.0,0,
3274.0,0,
3278.0,0,
3282.0,0,
3286.0,0,
3290.0,0,
3294.0,0,
3298.0,0,
3302.0,0,
3306.0,0,
3310.0,0,
3314.0,0,
3318.0,0,
3322.0,0,
3326.0,0,
3330.0,0,
3334.0,0,
3338.0,0,
3342.0,0,
3346.0,0,
3350.0,0,
3354.0,0,
3358.0,0,
3362.0,0,
3366.0,0,
3370.0,0,
3374.0,0,
3378.0,0,
3382.0,0,
3386.0,0,
3390.0,0,
3394.0,0,
3398.0,0,
3402.0,0,
3406.0,0,
3410.0,0,
3414.0,0,
3418.0,0,
3422.0,0,
3426.0,0,
3430.0,0,
3434.0,0,
3438.0,0,
3442.0,0,
3446.0,0,
3450.0,0,
3454.0,0,
3458.0,0,
3462.0,0,
3466.0,0,
3470.0,0,
3474.0,0,
3478.0,0,
3482.0,0,
3486.0,0,
3490.0,0,
3494.0,0,
3498.0,0,
3502.0,0,
3506.0,0,
3510.0,0,
3514.0,0,
3518.0,0,
3522.0,0,
3526.0,0,
3530.0,0,
3534.0,0,
3538.0,0,
3542.0,0,
3546.0,0,
3550.0,0,
3554.0,0,
3558.0,0,
3562.0,0,
3566.0,0,
3570.0,0,
3574.0,0,
3578.0,0,
3582.0,0,
3586.0,0,
3590.0,0,
3594.0,0,
3598.0,0,
3602.0,0,
3606.0,0,
3610.0,0,
3614.0,0,
3618.0,0,
3622.0,0,
3626.0,0,
3630.0,0,
3634.0,0,
3638.0,0,
3642.0,0,
3646.0,0,
3650.0,0,
3654.0,0,
3658.0,0,
3662.0,0,
3666.0,0,
3670.0,0,
3674.0,0,
3678.0,0,
3682.0,0,
3686.0,0,
3690.0,0,
3694.0,0,
3698.0,0,
3702.0,0,
3706.0,0,
3710.0,0,
3714.0,0,
3718.0,0,
3722.0,0,
3726.0,0,
3730.0,0,
3734.0,0,
3738.0,0,
3742.0,0,
3746.0,0,
3750.0,0,
3754.0,0,
3758.0,0,
3762.0,0,
3766.0,0,
3770.0,0,
3774.0,0,
3778.0,0,
3782.0,0,
3786.0,0,
3790.0,0,
3794.0,0,
3798.0,0,
3802.0,0,
3806.0,0,
3810.0,0,
3814.0,0,
3818.0,0,
3822.0,0,
3826.0,0,
3830.0,0,
3834.0,0,
3838.0,0,
3842.0,0,
3846.0,0,
3850.0,0,
3854.0,0,
3858.0,0,
3862.0,0,
3866.0,0,
3870.0,0,
3874.0,0,
3878.0,0,
3882.0,0,
3886.0,0,
3890.0,0,
3894.0,0,
3898.0,0,
3902.0,0,
3906.0,0,
3910.0,0,
3914.0,0,
3918.0,0,
3922.0,0,
3926.0,0,
3930.0,0,
3934.0,0,
3938.0,0,
3942.0,0,
3946.0,0,
3950.0,0,
3954.0,0,
3958.0,0,
3962.0,0,
3966.0,0,
3970.0,0,
3974.0,0,
3978.0,0,
3982.0,0,
3986.0,0,
3990.0,0,
3994.0,0,
3998.0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),
0,56.0,
1,133.4,
2,166.0,
3,209.7,
4,225.6,
5,237.1,
6,248.4,
7,260.4,
8,272.8,
9,284.7,
10,295.4,
11,304.7,
12,312.7,
13,319.9,
14,326.3,
15,332.4,
16,338.3,
17,344.1,
18,350.0,
19,356.0,
20,362.4,
21,369.1,
22,376.1,
23,383.5,
24,391.1,
25,398.7,
26,406.3,
27,413.6,
28,420.7,
29,427.5,
30,433.9,
31,440.1,
32,445.9,
33,451.6,
34,456.9,
35,462.1,
36,467.0,
37,471.7,
38,476.2,
39,480.6,
40,484.7,
41,488.7,
42,492.5,
43,496.2,
44,499.7,
45,503.2,
46,506.5,
47,509.8,
48,512.9,
49,516.0,
50,519.1,
51,522.0,
52,525.0,
53,527.9,
54,530.8,
55,533.6,
56,536.5,
57,539.3,
58,542.2,
59,545.0,
60,547.9,
61,550.8,
62,553.7,
63,556.7,
64,559.7,
65,562.8,
66,565.9,
67,569.1,
68,572.4,
69,575.8,
70,579.3,
71,582.9,
72,586.6,
73,590.5,
74,594.5,
75,598.7,
76,603.0,
77,607.5,
78,612.2,
79,617.1,
80,622.2,
81,627.5,
82,633.0,
83,638.7,
84,644.6,
85,650.7,
86,656.9,
87,663.3,
88,669.9,
89,676.6,
90,683.6,
91,690.8,
92,698.3,
93,706.2,
94,714.6,
95,723.6,
96,733.7,
97,745.5,
98,760.2,
99,782.0,
100,1276.0,
,,
Weighting,Surface Area,
Filename,1000x_H_4_2_real 2024-09-25 14-15-25,
Mean,574.5,
Mode,550.4,
SD,120.3,
D10,415.2,
D50,575.8,
D90,727.1,
Valid Tracks,4993.0,
Graph Data,
Bin centre (E4 nm²/s),Surface area conc. (nm² / ml),
2.0,0,
6.0,0,
10.0,0,
14.0,0,
18.0,0,
22.0,0,
26.0,0,
30.0,0,
34.0,0,
38.0,0,
42.0,0,
46.0,0,
50.0,0,
54.0,25,
58.0,717409,
62.0,416914408,
66.0,11488084953,
70.0,31067141441,
74.0,16815247871,
78.0,4368791100,
82.0,1666066606,
86.0,2439961598,
90.0,14517520282,
94.0,148415133918,
98.0,1059997771036,
102.0,3782894780208,
106.0,8053916501489,
110.0,14636427025611,
114.0,28940238448330,
118.0,63301529433015,
122.0,134075672811478,
126.0,237124765936784,
130.0,322208966261009,
134.0,333980032572256,
138.0,277327372418048,
142.0,200360361067265,
146.0,138814232793870,
150.0,101194342757248,
154.0,83037454924013,
158.0,78716744040897,
162.0,84641183166630,
166.0,98254825842277,
170.0,116213508868346,
174.0,133912881302768,
178.0,147431885328901,
182.0,156147685615287,
186.0,163152980372535,
190.0,173504162423936,
194.0,192594251967953,
198.0,225746728393013,
202.0,278301439037967,
206.0,355032436659406,
210.0,458304388133303,
214.0,585490902160735,
218.0,727427545038198,
222.0,869819558187736,
226.0,997663671515876,
230.0,1100266903316637,
234.0,1173959565845151,
238.0,1221537018872432,
242.0,1249655315758619,
246.0,1266035074905206,
250.0,1277601256209210,
254.0,1289734753106115,
258.0,1306300277578097,
262.0,1330041937050662,
266.0,1363060358148573,
270.0,1407224526612227,
274.0,1464464340905699,
278.0,1536936229095233,
282.0,1627070523297489,
286.0,1737509537334879,
290.0,1870938626001934,
294.0,2029806016300850,
298.0,2215927798841547,
302.0,2429988581077398,
306.0,2670979560676777,
