NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,5000x_L_4_3_real 2024-09-25 15-45-59.nano,
Operator Name,,
Time Captured,15:45:59  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,5000x_L_4_3_real 2024-09-25 15-46-11,5000x_L_4_3_real 2024-09-25 15-48-07,5000x_L_4_3_real 2024-09-25 15-50-10,5000x_L_4_3_real 2024-09-25 15-52-13,5000x_L_4_3_real 2024-09-25 15-53-44,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.439,21.470,21.503,21.555,21.570,
Viscosity/cP,0.965779,0.965063,0.964301,0.963102,0.962757,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,13,13,13,13,13,
Slider Shutter,1232,1232,1232,1232,1232,
Slider Gain,219,219,219,219,219,
Shutter/ms,30.800000,30.800000,30.800000,30.800000,30.800000,
Camera Histogram Upper Limit,8235,8235,8235,8235,8235,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,11.1640,11.3978,11.3542,11.2305,11.0942,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
2858.0,0,0,0,0,0,0,0,
2862.0,0,0,0,0,0,0,0,
2866.0,0,0,0,0,0,0,0,
2870.0,0,0,0,0,0,0,0,
2874.0,0,0,0,0,0,0,0,
2878.0,0,0,0,0,0,0,0,
2882.0,0,0,0,0,0,0,0,
2886.0,0,0,0,0,0,0,0,
2890.0,0,0,0,0,0,0,0,
2894.0,0,0,0,0,0,0,0,
2898.0,0,0,0,0,0,0,0,
2902.0,0,0,0,0,0,0,0,
2906.0,0,0,0,0,0,0,0,
2910.0,0,0,0,0,0,0,0,
2914.0,0,0,0,0,0,0,0,
2918.0,0,0,0,0,0,0,0,
2922.0,0,0,0,0,0,0,0,
2926.0,0,0,0,0,0,0,0,
2930.0,0,0,0,0,0,0,0,
2934.0,0,0,0,0,0,0,0,
2938.0,0,0,0,0,0,0,0,
2942.0,0,0,0,0,0,0,0,
2946.0,0,0,0,0,0,0,0,
2950.0,0,0,0,0,0,0,0,
2954.0,0,0,0,0,0,0,0,
2958.0,0,0,0,0,0,0,0,
2962.0,0,0,0,0,0,0,0,
2966.0,0,0,0,0,0,0,0,
2970.0,0,0,0,0,0,0,0,
2974.0,0,0,0,0,0,0,0,
2978.0,0,0,0,0,0,0,0,
2982.0,0,0,0,0,0,0,0,
2986.0,0,0,0,0,0,0,0,
2990.0,0,0,0,0,0,0,0,
2994.0,0,0,0,0,0,0,0,
2998.0,0,0,0,0,0,0,0,
3002.0,0,0,0,0,0,0,0,
3006.0,0,0,0,0,0,0,0,
3010.0,0,0,0,0,0,0,0,
3014.0,0,0,0,0,0,0,0,
3018.0,0,0,0,0,0,0,0,
3022.0,0,0,0,0,0,0,0,
3026.0,0,0,0,0,0,0,0,
3030.0,0,0,0,0,0,0,0,
3034.0,0,0,0,0,0,0,0,
3038.0,0,0,0,0,0,0,0,
3042.0,0,0,0,0,0,0,0,
3046.0,0,0,0,0,0,0,0,
3050.0,0,0,0,0,0,0,0,
3054.0,0,0,0,0,0,0,0,
3058.0,0,0,0,0,0,0,0,
3062.0,0,0,0,0,0,0,0,
3066.0,0,0,0,0,0,0,0,
3070.0,0,0,0,0,0,0,0,
3074.0,0,0,0,0,0,0,0,
3078.0,0,0,0,0,0,0,0,
3082.0,0,0,0,0,0,0,0,
3086.0,0,0,0,0,0,0,0,
3090.0,0,0,0,0,0,0,0,
3094.0,0,0,0,0,0,0,0,
3098.0,0,0,0,0,0,0,0,
3102.0,0,0,0,0,0,0,0,
3106.0,0,0,0,0,0,0,0,
3110.0,0,0,0,0,0,0,0,
3114.0,0,0,0,0,0,0,0,
3118.0,0,0,0,0,0,0,0,
3122.0,0,0,0,0,0,0,0,
3126.0,0,0,0,0,0,0,0,
3130.0,0,0,0,0,0,0,0,
3134.0,0,0,0,0,0,0,0,
3138.0,0,0,0,0,0,0,0,
3142.0,0,0,0,0,0,0,0,
3146.0,0,0,0,0,0,0,0,
3150.0,0,0,0,0,0,0,0,
3154.0,0,0,0,0,0,0,0,
3158.0,0,0,0,0,0,0,0,
3162.0,0,0,0,0,0,0,0,
3166.0,0,0,0,0,0,0,0,
3170.0,0,0,0,0,0,0,0,
3174.0,0,0,0,0,0,0,0,
3178.0,0,0,0,0,0,0,0,
3182.0,0,0,0,0,0,0,0,
3186.0,0,0,0,0,0,0,0,
3190.0,0,0,0,0,0,0,0,
3194.0,0,0,0,0,0,0,0,
3198.0,0,0,0,0,0,0,0,
3202.0,0,0,0,0,0,0,0,
3206.0,0,0,0,0,0,0,0,
3210.0,0,0,0,0,0,0,0,
3214.0,0,0,0,0,0,0,0,
3218.0,0,0,0,0,0,0,0,
3222.0,0,0,0,0,0,0,0,
3226.0,0,0,0,0,0,0,0,
3230.0,0,0,0,0,0,0,0,
3234.0,0,0,0,0,0,0,0,
3238.0,0,0,0,0,0,0,0,
3242.0,0,0,0,0,0,0,0,
3246.0,0,0,0,0,0,0,0,
3250.0,0,0,0,0,0,0,0,
3254.0,0,0,0,0,0,0,0,
3258.0,0,0,0,0,0,0,0,
3262.0,0,0,0,0,0,0,0,
3266.0,0,0,0,0,0,0,0,
3270.0,0,0,0,0,0,0,0,
3274.0,0,0,0,0,0,0,0,
3278.0,0,0,0,0,0,0,0,
3282.0,0,0,0,0,0,0,0,
3286.0,0,0,0,0,0,0,0,
3290.0,0,0,0,0,0,0,0,
3294.0,0,0,0,0,0,0,0,
3298.0,0,0,0,0,0,0,0,
3302.0,0,0,0,0,0,0,0,
3306.0,0,0,0,0,0,0,0,
3310.0,0,0,0,0,0,0,0,
3314.0,0,0,0,0,0,0,0,
3318.0,0,0,0,0,0,0,0,
3322.0,0,0,0,0,0,0,0,
3326.0,0,0,0,0,0,0,0,
3330.0,0,0,0,0,0,0,0,
3334.0,0,0,0,0,0,0,0,
3338.0,0,0,0,0,0,0,0,
3342.0,0,0,0,0,0,0,0,
3346.0,0,0,0,0,0,0,0,
3350.0,0,0,0,0,0,0,0,
3354.0,0,0,0,0,0,0,0,
3358.0,0,0,0,0,0,0,0,
3362.0,0,0,0,0,0,0,0,
3366.0,0,0,0,0,0,0,0,
3370.0,0,0,0,0,0,0,0,
3374.0,0,0,0,0,0,0,0,
3378.0,0,0,0,0,0,0,0,
3382.0,0,0,0,0,0,0,0,
3386.0,0,0,0,0,0,0,0,
3390.0,0,0,0,0,0,0,0,
3394.0,0,0,0,0,0,0,0,
3398.0,0,0,0,0,0,0,0,
3402.0,0,0,0,0,0,0,0,
3406.0,0,0,0,0,0,0,0,
3410.0,0,0,0,0,0,0,0,
3414.0,0,0,0,0,0,0,0,
3418.0,0,0,0,0,0,0,0,
3422.0,0,0,0,0,0,0,0,
3426.0,0,0,0,0,0,0,0,
3430.0,0,0,0,0,0,0,0,
3434.0,0,0,0,0,0,0,0,
3438.0,0,0,0,0,0,0,0,
3442.0,0,0,0,0,0,0,0,
3446.0,0,0,0,0,0,0,0,
3450.0,0,0,0,0,0,0,0,
3454.0,0,0,0,0,0,0,0,
3458.0,0,0,0,0,0,0,0,
3462.0,0,0,0,0,0,0,0,
3466.0,0,0,0,0,0,0,0,
3470.0,0,0,0,0,0,0,0,
3474.0,0,0,0,0,0,0,0,
3478.0,0,0,0,0,0,0,0,
3482.0,0,0,0,0,0,0,0,
3486.0,0,0,0,0,0,0,0,
3490.0,0,0,0,0,0,0,0,
3494.0,0,0,0,0,0,0,0,
3498.0,0,0,0,0,0,0,0,
3502.0,0,0,0,0,0,0,0,
3506.0,0,0,0,0,0,0,0,
3510.0,0,0,0,0,0,0,0,
3514.0,0,0,0,0,0,0,0,
3518.0,0,0,0,0,0,0,0,
3522.0,0,0,0,0,0,0,0,
3526.0,0,0,0,0,0,0,0,
3530.0,0,0,0,0,0,0,0,
3534.0,0,0,0,0,0,0,0,
3538.0,0,0,0,0,0,0,0,
3542.0,0,0,0,0,0,0,0,
3546.0,0,0,0,0,0,0,0,
3550.0,0,0,0,0,0,0,0,
3554.0,0,0,0,0,0,0,0,
3558.0,0,0,0,0,0,0,0,
3562.0,0,0,0,0,0,0,0,
3566.0,0,0,0,0,0,0,0,
3570.0,0,0,0,0,0,0,0,
3574.0,0,0,0,0,0,0,0,
3578.0,0,0,0,0,0,0,0,
3582.0,0,0,0,0,0,0,0,
3586.0,0,0,0,0,0,0,0,
3590.0,0,0,0,0,0,0,0,
3594.0,0,0,0,0,0,0,0,
3598.0,0,0,0,0,0,0,0,
3602.0,0,0,0,0,0,0,0,
3606.0,0,0,0,0,0,0,0,
3610.0,0,0,0,0,0,0,0,
3614.0,0,0,0,0,0,0,0,
3618.0,0,0,0,0,0,0,0,
3622.0,0,0,0,0,0,0,0,
3626.0,0,0,0,0,0,0,0,
3630.0,0,0,0,0,0,0,0,
3634.0,0,0,0,0,0,0,0,
3638.0,0,0,0,0,0,0,0,
3642.0,0,0,0,0,0,0,0,
3646.0,0,0,0,0,0,0,0,
3650.0,0,0,0,0,0,0,0,
3654.0,0,0,0,0,0,0,0,
3658.0,0,0,0,0,0,0,0,
3662.0,0,0,0,0,0,0,0,
3666.0,0,0,0,0,0,0,0,
3670.0,0,0,0,0,0,0,0,
3674.0,0,0,0,0,0,0,0,
3678.0,0,0,0,0,0,0,0,
3682.0,0,0,0,0,0,0,0,
3686.0,0,0,0,0,0,0,0,
3690.0,0,0,0,0,0,0,0,
3694.0,0,0,0,0,0,0,0,
3698.0,0,0,0,0,0,0,0,
3702.0,0,0,0,0,0,0,0,
3706.0,0,0,0,0,0,0,0,
3710.0,0,0,0,0,0,0,0,
3714.0,0,0,0,0,0,0,0,
3718.0,0,0,0,0,0,0,0,
3722.0,0,0,0,0,0,0,0,
3726.0,0,0,0,0,0,0,0,
3730.0,0,0,0,0,0,0,0,
3734.0,0,0,0,0,0,0,0,
3738.0,0,0,0,0,0,0,0,
3742.0,0,0,0,0,0,0,0,
3746.0,0,0,0,0,0,0,0,
3750.0,0,0,0,0,0,0,0,
3754.0,0,0,0,0,0,0,0,
3758.0,0,0,0,0,0,0,0,
3762.0,0,0,0,0,0,0,0,
3766.0,0,0,0,0,0,0,0,
3770.0,0,0,0,0,0,0,0,
3774.0,0,0,0,0,0,0,0,
3778.0,0,0,0,0,0,0,0,
3782.0,0,0,0,0,0,0,0,
3786.0,0,0,0,0,0,0,0,
3790.0,0,0,0,0,0,0,0,
3794.0,0,0,0,0,0,0,0,
3798.0,0,0,0,0,0,0,0,
3802.0,0,0,0,0,0,0,0,
3806.0,0,0,0,0,0,0,0,
3810.0,0,0,0,0,0,0,0,
3814.0,0,0,0,0,0,0,0,
3818.0,0,0,0,0,0,0,0,
3822.0,0,0,0,0,0,0,0,
3826.0,0,0,0,0,0,0,0,
3830.0,0,0,0,0,0,0,0,
3834.0,0,0,0,0,0,0,0,
3838.0,0,0,0,0,0,0,0,
3842.0,0,0,0,0,0,0,0,
3846.0,0,0,0,0,0,0,0,
3850.0,0,0,0,0,0,0,0,
3854.0,0,0,0,0,0,0,0,
3858.0,0,0,0,0,0,0,0,
3862.0,0,0,0,0,0,0,0,
3866.0,0,0,0,0,0,0,0,
3870.0,0,0,0,0,0,0,0,
3874.0,0,0,0,0,0,0,0,
3878.0,0,0,0,0,0,0,0,
3882.0,0,0,0,0,0,0,0,
3886.0,0,0,0,0,0,0,0,
3890.0,0,0,0,0,0,0,0,
3894.0,0,0,0,0,0,0,0,
3898.0,0,0,0,0,0,0,0,
3902.0,0,0,0,0,0,0,0,
3906.0,0,0,0,0,0,0,0,
3910.0,0,0,0,0,0,0,0,
3914.0,0,0,0,0,0,0,0,
3918.0,0,0,0,0,0,0,0,
3922.0,0,0,0,0,0,0,0,
3926.0,0,0,0,0,0,0,0,
3930.0,0,0,0,0,0,0,0,
3934.0,0,0,0,0,0,0,0,
3938.0,0,0,0,0,0,0,0,
3942.0,0,0,0,0,0,0,0,
3946.0,0,0,0,0,0,0,0,
3950.0,0,0,0,0,0,0,0,
3954.0,0,0,0,0,0,0,0,
3958.0,0,0,0,0,0,0,0,
3962.0,0,0,0,0,0,0,0,
3966.0,0,0,0,0,0,0,0,
3970.0,0,0,0,0,0,0,0,
3974.0,0,0,0,0,0,0,0,
3978.0,0,0,0,0,0,0,0,
3982.0,0,0,0,0,0,0,0,
3986.0,0,0,0,0,0,0,0,
3990.0,0,0,0,0,0,0,0,
3994.0,0,0,0,0,0,0,0,
3998.0,0,0,0,0,0,0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),
0,272.0,112.0,236.0,116.0,196.0,
1,377.3,371.6,368.9,358.4,343.4,
2,414.9,393.3,396.1,375.8,369.5,
3,425.4,407.4,410.1,393.1,386.9,
4,432.4,418.5,420.1,410.0,398.7,
5,438.0,428.0,428.0,423.5,407.8,
6,442.8,436.3,434.9,433.4,415.2,
7,447.1,443.6,441.0,441.1,421.7,
8,451.2,450.3,446.6,447.3,427.6,
9,455.1,456.4,451.8,452.5,433.0,
10,458.8,461.9,456.7,457.1,438.3,
11,462.5,467.0,461.3,461.2,443.3,
12,466.1,471.7,465.7,464.9,448.2,
13,469.8,476.1,469.8,468.4,453.0,
14,473.4,480.1,473.7,471.6,457.7,
15,477.1,484.0,477.5,474.7,462.3,
16,480.7,487.6,481.0,477.6,466.8,
17,484.5,491.0,484.5,480.4,471.2,
18,488.2,494.2,487.7,483.1,475.4,
19,492.0,497.3,490.8,485.7,479.6,
20,495.9,500.3,493.9,488.3,483.5,
21,499.7,503.1,496.8,490.8,487.4,
22,503.5,505.8,499.6,493.2,491.0,
23,507.3,508.5,502.2,495.6,494.5,
24,511.1,511.0,504.8,498.0,497.8,
25,514.8,513.4,507.4,500.3,501.0,
26,518.4,515.8,509.8,502.6,504.1,
27,521.9,518.2,512.2,504.9,507.0,
28,525.2,520.4,514.5,507.2,509.8,
29,528.5,522.6,516.8,509.4,512.5,
30,531.6,524.8,519.0,511.7,515.1,
31,534.6,526.9,521.1,513.9,517.5,
32,537.4,529.0,523.2,516.1,519.9,
33,540.2,531.0,525.3,518.3,522.2,
34,542.7,533.1,527.3,520.5,524.4,
35,545.2,535.0,529.3,522.7,526.6,
36,547.6,537.0,531.3,524.9,528.7,
37,549.8,538.9,533.2,527.1,530.7,
38,552.0,540.8,535.1,529.2,532.7,
39,554.0,542.7,537.0,531.4,534.6,
40,556.0,544.6,538.8,533.6,536.5,
41,557.9,546.4,540.7,535.7,538.3,
42,559.7,548.3,542.5,537.9,540.1,
43,561.4,550.1,544.3,540.0,541.9,
44,563.1,551.9,546.0,542.2,543.6,
45,564.7,553.7,547.8,544.3,545.3,
46,566.3,555.5,549.6,546.4,547.0,
47,567.9,557.3,551.3,548.5,548.7,
48,569.3,559.1,553.0,550.6,550.3,
49,570.7,560.9,554.7,552.7,551.9,
50,572.2,562.7,556.5,554.8,553.5,
51,573.5,564.5,558.2,556.9,555.1,
52,574.8,566.3,559.9,558.9,556.7,
53,576.1,568.1,561.5,561.0,558.3,
54,577.4,569.9,563.2,563.0,559.8,
55,578.6,571.7,564.9,565.1,561.4,
56,579.9,573.5,566.6,567.1,562.9,
57,581.1,575.3,568.3,569.1,564.5,
58,582.3,577.2,570.0,571.1,566.0,
59,583.4,579.0,571.7,573.1,567.6,
60,584.6,580.9,573.4,575.1,569.1,
61,585.7,582.7,575.1,577.1,570.6,
62,586.9,584.6,576.8,579.1,572.2,
63,588.0,586.5,578.5,581.1,573.7,
64,589.1,588.5,580.2,583.1,575.3,
65,590.2,590.4,581.9,585.0,576.9,
66,591.3,592.4,583.7,587.0,578.5,
67,592.4,594.4,585.4,589.0,580.0,
68,593.4,596.4,587.2,590.9,581.7,
69,594.5,598.5,588.9,592.9,583.3,
70,595.6,600.5,590.7,594.9,584.9,
71,596.7,602.7,592.5,596.9,586.6,
72,597.8,604.8,594.4,598.8,588.3,
73,598.9,607.0,596.2,600.8,590.0,
74,600.0,609.3,598.1,602.9,591.7,
75,601.1,611.5,600.0,604.9,593.5,
76,602.2,613.9,601.9,606.9,595.3,
77,603.3,616.3,603.9,609.0,597.2,
78,604.5,618.7,605.9,611.1,599.1,
79,605.6,621.2,607.9,613.2,601.0,
80,606.8,623.8,610.0,615.4,603.1,
81,608.0,626.5,612.1,617.6,605.1,
82,609.2,629.3,614.4,619.8,607.3,
83,610.5,632.1,616.6,622.1,609.5,
84,611.7,635.0,618.9,624.5,611.8,
85,613.1,638.1,621.3,626.9,614.2,
86,614.5,641.3,623.8,629.4,616.7,
87,615.8,644.7,626.4,632.0,619.4,
88,617.4,648.2,629.1,634.7,622.2,
89,618.9,651.9,631.9,637.6,625.2,
90,620.5,655.9,635.0,640.6,628.4,
91,622.3,660.1,638.2,643.7,631.9,
92,624.1,664.7,641.6,647.2,635.7,
93,626.3,669.7,645.4,651.0,640.0,
94,628.5,675.2,649.5,655.1,644.8,
95,631.1,681.4,654.2,659.7,650.3,
96,634.1,688.7,659.6,665.2,656.9,
97,637.7,697.4,666.2,671.8,665.3,
98,642.5,708.8,674.9,680.6,676.8,
99,650.0,726.4,688.3,694.5,696.2,
100,1048.0,1268.0,1112.0,1120.0,1244.0,
,,,,,,
Weighting,Volume,
Filename,5000x_L_4_3_real 2024-09-25 15-46-11,5000x_L_4_3_real 2024-09-25 15-48-07,5000x_L_4_3_real 2024-09-25 15-50-10,5000x_L_4_3_real 2024-09-25 15-52-13,5000x_L_4_3_real 2024-09-25 15-53-44,Average,Standard Error,
Mean,561.7,570.8,559.4,559.9,553.8,561.1,2.7,
Mode,596.3,569.5,574.5,595.3,570.7,581.3,6.0,
SD,59.0,73.9,66.8,70.8,70.9,68.3,2.6,
D10,468.9,476.2,469.3,468.3,454.3,467.4,3.6,
D50,577.7,572.2,564.8,565.7,561.6,568.4,2.9,
D90,622.8,664.4,640.6,646.5,635.1,641.9,6.9,
Valid Tracks,3000.0,7508.0,8344.0,10730.0,11016.0,,,
Graph Data,
Bin centre (E4 nm²/s),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,0,0,0,
90.0,0,0,0,0,0,0,0,
94.0,0,0,0,0,0,0,0,
98.0,0,0,0,0,0,0,0,
102.0,0,0,0,0,0,0,0,
106.0,0,0,0,0,0,0,0,
110.0,0,0,0,0,0,0,0,
114.0,0,36,0,2,0,7,7,
118.0,0,59055,0,337,0,11878,11794,
122.0,0,32810066,0,18941,0,6565801,6561067,
126.0,0,6120237405,0,335085,0,1224114498,1224030728,
130.0,0,396070650982,0,2128458,0,79214555888,79214023775,
134.0,0,9393842850462,0,5496527,0,1878769669398,1878768295266,
138.0,0,87380148347082,0,6481809,0,17476030965778,17476029345326,
142.0,0,343398929229978,0,3890358,0,68679786624067,68679785651478,
146.0,0,615801342477488,0,1314929,0,123160268758483,123160268429751,
150.0,0,544275929474972,0,275072,0,108855185950009,108855185881241,
154.0,0,255769982221985,0,38902,0,51153996452177,51153996442452,
158.0,0,68799722751195,0,4041,0,13759944551047,13759944550037,
162.0,0,11379866101916,0,333,0,2275973220450,2275973220367,
166.0,0,1240819917148,0,23,0,248163983434,248163983428,
170.0,0,95446172413,0,2,0,19089234483,19089234482,
174.0,0,5536513940,0,0,0,1107302788,1107302788,
178.0,0,258801138,0,0,0,51760228,51760228,
182.0,0,10429498,0,0,0,2085900,2085900,
186.0,0,389000,0,0,0,77800,77800,
190.0,0,14519,0,0,0,2904,2904,
194.0,0,594,0,0,0,119,119,
198.0,0,30,0,0,330,72,65,
202.0,0,2,0,0,5147273,1029455,1029454,
206.0,0,0,0,0,12459525999,2491905200,2491905200,
210.0,0,0,0,0,5003154340268,1000630868054,1000630868054,
214.0,0,0,0,0,383308928953610,76661785790722,76661785790722,
218.0,0,0,0,0,6791012119584016,1358202423916803,1358202423916803,
222.0,0,0,0,0,34968544143978448,6993708828795690,6993708828795689,
226.0,0,1,0,0,67239343513365056,13447868702673012,13447868702673010,
230.0,0,30,0,0,62533608801465984,12506721760293204,12506721760293194,
234.0,0,1264,2,0,36197407532003784,7239481506401010,7239481506400694,
238.0,0,76090,4417,20,16428985076380710,3285797015292248,3285797015272116,
242.0,0,5141663,5011549,1588,7112569930693893,1422513988169739,1422513985631039,
246.0,0,316234212,2350937816,121351,3414115413288673,682823616116410,682822949293207,
250.0,0,15053161608,427093028400,7876349,2007325336331321,401553498079536,401442967892897,
254.0,0,495543267208,29691022898409,390233531,1518999823947711,309837356069372,302344698273090,
258.0,0,10544298605817,816896239795714,13638933069,1488568780641864,463204591595293,300871666607067,
262.0,0,140735761357603,9546053176381260,319581886899,1839730189539224,2305367741832997,1843338587289885,
266.0,0,1177965419200858,52299502888296576,4896779697913,2736680578722436,11243809133183556,10276183217379090,
270.0,2,6322528843268577,151175597510283744,48963716046240,4636095865106777,32436637186941068,29710986415714120,
274.0,701,22618312466832648,262210956366741088,325006681930484,8468439904412294,58724543083983448,51036817102584424,
278.0,147598,56677206375611832,310973685324596224,1479015729981120,15901274194559110,77006236324979168,59381046862930976,
282.0,16297425,105224228095167776,285583342482111744,4819220373830826,29559328853683684,85037223964218304,53558526487884104,
286.0,1012826740,153484570143322112,226944895625770624,11827994204903292,52968854962884224,89045263189941408,43796007513718016,
290.0,37695101891,186362206362636960,171128160861884192,23082842830510292,90005026735186496,94115654897063968,37656778531591024,
294.0,885083771259,198820727318351392,131303371311284224,37809588686748208,143868889662946160,102360692412620256,36407088996131912,
298.0,13676180635506,195525990519798784,107398713626713024,54695507810860240,215985808456077728,114723939318817056,40986859851319640,
302.0,143832723168341,184529741917721920,95981314078883504,73100065419399648,305371664263453440,131825323680525360,52425924920004048,
306.0,1058076148014746,172500992552622528,94289262329641216,93694822306445648,408774145246839360,154063459716712704,69226241555261248,
310.0,5572947006482512,163428955084567552,101009159085885776,118494681240578032,521462780686759680,181993704620854720,88684499726098608,
314.0,21479844258789420,159246511597419328,116011217008089760,150738490903164672,638264375828869248,217148087919266496,108077861584609232,
318.0,61948725436348384,160812663029614592,139838687364056896,194920649718462336,754463099206433024,262396764950983072,124940292164838304,
322.0,136965710661770784,168624330223929984,173108970829828448,256961251018947488,866383853875298688,320408823321955072,137931411014778224,
326.0,238506294622670400,183197648011924256,215883243404450336,344281021253397952,971665826533866880,390706806765261952,147725600587719488,
330.0,337067810918919552,205223563631775712,267168969956427488,465410212346562944,1069319756771173248,468838062724971840,156223628400777952,
334.0,399403636689593024,235596454072346752,324802345439355072,628716460272796928,1159662438336926208,549636266962203648,165850346138018176,
338.0,410673465676963392,275376854119633024,385859805963899712,840013680041848064,1244188209727367168,631222403105942272,180940814912264608,
342.0,379444214986168576,325722804513454720,447481400240533888,1099353870120071424,1325408638653723392,715482185702790400,206884758030103840,
346.0,326011395330234112,387810967320770624,507751613769856896,1398113035259476224,1406679952632518144,805273392862571264,245523404157733600,
350.0,268983117828643424,462761561588758592,566273101644316352,1718053195459102976,1492036964232116480,901621588150587648,293294992300673600,
354.0,219367478884924288,551575086549395264,624280334726130432,2033684450682644736,1586051929882915584,1002991856145202176,343769759794675008,
358.0,181243137492200608,655082367193278208,684389068107740032,2317777756714654720,1693730610133540352,1106444587928282752,390518204293126528,
362.0,154710488949492960,773904178073848064,750197878015879808,2548091880281839104,1820445248062242048,1209469934676660480,428856933343014016,
366.0,138409577932572240,908414740716385792,825926753478779264,2712581577000462848,1971888421822782720,1311444214190196480,456811924092543808,
370.0,130954286209835840,1058705672864627200,916173965235460992,2811180451106412544,2154016720698843392,1414206219223035904,475395039451150784,
374.0,131566558340339792,1224552465712466176,1025777913674392704,2854058276702343168,2372942146804503040,1521779472246809088,488185318136136768,
378.0,140317902110150176,1405391807138632192,1159720145942109440,2857765483816326144,2634724616254182400,1639583991052280064,500359126405328320,
382.0,158245792788384448,1600322265319533056,1322996030083612928,2841105079057583104,2945023711774411264,1773538575804704768,517408876675550016,
386.0,187468583738091104,1808140965082699008,1520395825911017216,2822040766938323968,3308585298901474816,1929326288114321408,543841559062494144,
390.0,231326273106442496,2027424324276616960,1756170033887377664,2816091488759966720,3728571654775517696,2111916754961184256,582226346949993216,
394.0,294509745577581888,2256652668086891776,2033593133802033408,2836009725081631744,4205792125196857344,2325311479548999168,632889779700397312,
398.0,383089334364603328,2494368894599502848,2354483632701708288,2892267795090118656,4737948282923970560,2572431587935980544,694210787665864448,
402.0,504313596846021760,2739353168737889280,2718776193716456960,2993891274302914048,5319057890009424896,2855078424722541568,763168714033644288,
406.0,666039152804172288,2990791311770659328,3124260127066545664,3149316625384456704,5939243934888148992,3173930230382796288,835855560295810944,
410.0,875700856298274816,3248415318570556928,3566585609524663808,3367091970871671808,6585047788110509056,3528568308675134976,907903578272188288,
414.0,1138857305499901824,3512599842251001856,4039591344886895104,3656336225544644608,7240340400027218944,3917545023641932800,974914880616389632,
418.0,1457532756862483456,3784406741502250496,4535935343967477248,4026920371553662464,7887775472593000448,4338514137295775232,1032966857028948608,
422.0,1828756128406319360,4065578480967127040,5047936268200815616,4489352920100316160,8510589338217598976,4788442627178435584,1079199807403673856,
426.0,2243773430283984384,4358488157185485824,5568481494839618560,5054359548526290944,9094450793283152896,5263910684823705600,1112446213741755392,
430.0,2688306948087341568,4666057921271503872,6091846555587295232,5732160000261960704,9629038601665361920,5761482005374692352,1133850814664321152,
434.0,3143958133927109632,4991658375346562048,6614300146981422080,6531472402301424640,10109086183056553984,6278095048322615296,1147420161449975808,
438.0,3590501841898289664,5338999771020737536,7134425935693586432,7458317683633257472,10534760827801827328,6811401212009539584,1160353641733654272,
442.0,4008545253086584832,5712022595676441600,7653155945565458432,8514748710617658368,10911394653678649344,7359973431724958720,1182790501769247232,
446.0,4381939294053464064,6114791469474445312,8173561507870688256,9697677326831783936,11248709629106919424,7923335845467460608,1226403964235168256,
450.0,4699453384349366272,6551393008057817088,8700476106041366528,10998001074895239168,11559748205711425536,8501814355811043328,1301604134308314368,
454.0,4955482110693950464,7025835897037129728,9240029200960933888,12400224562497157120,11859727437134211072,9096259841664676864,1414324948238174720,
