NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
375.5,196077289489878,
376.5,202384525359622,
377.5,209107800625084,
378.5,216260538278944,
379.5,223855465740445,
380.5,231904357762819,
381.5,240417747964946,
382.5,249404608472982,
383.5,258871997827962,
384.5,268824678107734,
385.5,279264703169631,
386.5,290190981038895,
387.5,301598814689866,
388.5,313479426921860,
389.5,325819476471212,
390.5,338600574148122,
391.5,351798809404576,
392.5,365384299342316,
393.5,379320773727533,
394.5,393565210977986,
395.5,408067541175437,
396.5,422770433009608,
397.5,437609181874963,
398.5,452511716214776,
399.5,467398738366908,
400.5,482184014711430,
401.5,496774827650721,
402.5,511072598918542,
403.5,524973689914024,
404.5,538370380176854,
405.5,551152019945158,
406.5,563206346961681,
407.5,574420951649339,
408.5,584684868578758,
409.5,593890266070362,
410.5,601934200069545,
411.5,608720393552747,
412.5,614160998655755,
413.5,618178296039558,
414.5,620706284761786,
415.5,621692116333038,
416.5,621097328852018,
417.5,618898841022577,
418.5,615089671642258,
419.5,609679357307168,
420.5,602694049666572,
421.5,594176283136060,
422.5,584184414024588,
423.5,572791742399128,
424.5,560085337960650,
425.5,546164600454097,
426.5,531139593324314,
427.5,515129195851430,
428.5,498259123955164,
429.5,480659872660370,
430.5,462464634159158,
431.5,443807244192002,
432.5,424820206498985,
433.5,405632840325017,
434.5,386369589911059,
435.5,367148527691283,
436.5,348080075149644,
437.5,329265957052326,
438.5,310798396753246,
439.5,292759552489961,
440.5,275221187629781,
441.5,258244561583956,
442.5,241880523127871,
443.5,226169783860695,
444.5,211143346824771,
445.5,196823063721983,
446.5,183222293642880,
447.5,170346636681661,
448.5,158194717096566,
449.5,146758992587428,
450.5,136026568715571,
451.5,125980000210684,
452.5,116598063871482,
453.5,107856490711113,
454.5,99728647904627,
455.5,92186163820474,
456.5,85199491900418,
457.5,78738411360107,
458.5,72772464569041,
459.5,67271332530641,
460.5,62205151142531,
461.5,57544771853386,
462.5,53261971015151,
463.5,49329612645259,
464.5,45721769544044,
465.5,42413807736203,
466.5,39382439118718,
467.5,36605746975308,
468.5,34063188728018,
469.5,31735579954153,
470.5,29605063307801,
471.5,27655065602839,
472.5,25870245910061,
473.5,24236437147330,
474.5,22740583275369,
475.5,21370673879584,
476.5,20115677611163,
477.5,18965475685404,
478.5,17910796397576,
479.5,16943151398739,
480.5,16054774300610,
481.5,15238562018859,
482.5,14488019141111,
483.5,13797205498646,
484.5,13160687038931,
485.5,12573490026939,
486.5,12031058555887,
487.5,11529215308036,
488.5,11064125481313,
489.5,10632263778845,
490.5,10230384351090,
491.5,9855493573880,
492.5,9504825547157,
493.5,9175820203351,
494.5,8866103917978,
495.5,8573472522232,
496.5,8295876622385,
497.5,8031409135200,
498.5,7778294950299,
499.5,7534882630317,
500.5,7299638054104,
501.5,7071139900102,
502.5,6848076853578,
503.5,6629246403028,
504.5,6413555068372,
505.5,6200019875950,
506.5,5987770865891,
507.5,5776054382226,
508.5,5564236863531,
509.5,5351808818648,
510.5,5138388641127,
511.5,4923725893368,
512.5,4707703676323,
513.5,4490339696508,
514.5,4271785654749,
515.5,4052324607765,
516.5,3832366002114,
517.5,3612438145583,
518.5,3393177967411,
519.5,3175318023010,
520.5,2959670816847,
521.5,2747110646642,
522.5,2538553304975,
523.5,2334934104656,
524.5,2137184813561,
525.5,1946210184259,
526.5,1762864836574,
527.5,1587931288777,
528.5,1422099931501,
529.5,1265951693343,
530.5,1119944059282,
531.5,984400974374,
532.5,859507002839,
533.5,745305924242,
534.5,641703746637,
535.5,548475912650,
536.5,465278283169,
537.5,391661316099,
538.5,327086726319,
539.5,270945825444,
540.5,222578701257,
541.5,181293407758,
542.5,146384394908,
543.5,117149505967,
544.5,92905000665,
545.5,72998213185,
546.5,56817613212,
547.5,43800194389,
548.5,33436257129,
549.5,25271773571,
550.5,18908615891,
551.5,14002992404,
552.5,10262468872,
553.5,7441957473,
554.5,5339037263,
555.5,3788933000,
556.5,2659429844,
557.5,1845945544,
558.5,1266924466,
559.5,859663454,
560.5,576631244,
561.5,382302859,
562.5,250498960,
563.5,162197545,
564.5,103770798,
565.5,65592283,
566.5,40957439,
567.5,25262284,
568.5,15389734,
569.5,9259098,
570.5,5501071,
571.5,3227233,
572.5,1869316,
573.5,1068983,
574.5,603480,
575.5,336300,
576.5,184985,
577.5,100429,
578.5,53811,
579.5,28454,
580.5,14848,
581.5,7645,
582.5,3884,
583.5,1947,
584.5,963,
585.5,470,
586.5,226,
587.5,107,
588.5,50,
589.5,23,
590.5,11,
591.5,5,
592.5,2,
593.5,0,
594.5,0,
595.5,0,
596.5,0,
597.5,0,
598.5,0,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
795.5,0,
796.5,0,
797.5,0,
798.5,0,
799.5,0,
800.5,0,
801.5,0,
802.5,0,
803.5,0,
804.5,0,
805.5,0,
806.5,0,
807.5,0,
808.5,0,
809.5,0,
810.5,0,
811.5,0,
812.5,0,
813.5,0,
814.5,0,
815.5,0,
816.5,0,
817.5,0,
818.5,0,
819.5,0,
820.5,0,
821.5,0,
822.5,0,
823.5,0,
824.5,0,
825.5,0,
826.5,0,
827.5,0,
828.5,0,
829.5,0,
830.5,0,
831.5,0,
832.5,0,
833.5,0,
834.5,0,
835.5,0,
836.5,0,
837.5,0,
838.5,0,
839.5,0,
840.5,0,
841.5,0,
842.5,0,
843.5,0,
844.5,0,
845.5,0,
846.5,0,
847.5,0,
848.5,0,
849.5,0,
850.5,0,
851.5,0,
852.5,0,
853.5,0,
854.5,0,
855.5,0,
856.5,0,
857.5,0,
858.5,0,
859.5,0,
860.5,0,
861.5,0,
862.5,0,
863.5,0,
864.5,0,
865.5,0,
866.5,0,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,69.0,
1,102.9,
2,106.3,
3,109.4,
4,112.8,
5,116.9,
6,121.9,
7,127.1,
8,131.8,
9,135.9,
10,139.3,
11,142.4,
12,145.1,
13,147.6,
14,149.9,
15,152.1,
16,154.3,
17,156.3,
18,158.4,
19,160.4,
20,162.5,
21,164.6,
22,166.6,
23,168.7,
24,170.8,
25,172.8,
26,174.9,
27,176.8,
28,178.8,
29,180.6,
30,182.5,
31,184.3,
32,186.0,
33,187.8,
34,189.5,
35,191.2,
36,193.0,
37,194.7,
38,196.5,
39,198.4,
40,200.4,
41,202.5,
42,204.7,
43,207.0,
44,209.5,
45,212.1,
46,214.9,
47,217.7,
48,220.6,
49,223.4,
50,226.0,
51,228.6,
52,231.0,
53,233.3,
54,235.5,
55,237.5,
56,239.5,
57,241.4,
58,243.3,
59,245.1,
60,246.9,
61,248.6,
62,250.4,
63,252.2,
64,254.0,
65,255.9,
66,257.8,
67,259.8,
68,261.9,
69,264.1,
70,266.5,
71,269.1,
72,272.0,
73,275.2,
74,278.8,
75,283.0,
76,287.8,
77,293.5,
78,300.2,
79,308.1,
80,317.4,
81,328.5,
82,341.9,
83,357.1,
84,370.9,
85,381.3,
86,388.9,
87,394.7,
88,399.6,
89,403.8,
90,407.6,
91,411.1,
92,414.5,
93,417.9,
94,421.3,
95,424.9,
96,428.9,
97,433.6,
98,439.6,
99,449.4,
100,593.0,
,,
Weighting,Volume,
Filename,1000x_L_4_2_real 2024-09-25 12-19-10,
Mean,278.8,
Mode,250.2,
SD,99.4,
D10,159.1,
D50,256.2,
D90,423.0,
Valid Tracks,3592.0,
Graph Data,
Bin centre (nm),Volume conc. (nm³ / ml),
0.5,0,
1.5,0,
2.5,0,
3.5,0,
4.5,0,
5.5,0,
6.5,0,
7.5,0,
8.5,0,
9.5,0,
10.5,0,
11.5,0,
12.5,0,
13.5,0,
14.5,0,
15.5,0,
16.5,0,
17.5,0,
18.5,0,
19.5,0,
20.5,0,
21.5,0,
22.5,0,
23.5,0,
24.5,0,
25.5,0,
26.5,0,
27.5,0,
28.5,0,
29.5,0,
30.5,0,
31.5,0,
32.5,0,
33.5,0,
34.5,0,
35.5,0,
36.5,0,
37.5,0,
38.5,0,
39.5,0,
40.5,0,
41.5,0,
42.5,0,
43.5,0,
44.5,0,
45.5,0,
46.5,0,
47.5,0,
48.5,0,
49.5,0,
50.5,0,
51.5,0,
52.5,0,
53.5,0,
54.5,0,
55.5,0,
56.5,0,
57.5,0,
58.5,0,
59.5,0,
60.5,0,
61.5,0,
62.5,0,
63.5,0,
64.5,0,
65.5,0,
66.5,0,
67.5,0,
68.5,3,
69.5,26,
70.5,179,
71.5,1175,
72.5,7209,
73.5,41493,
74.5,224423,
75.5,1142032,
76.5,5473343,
77.5,24725893,
78.5,105361368,
79.5,423749182,
80.5,1609451102,
81.5,5775812822,
82.5,19593926274,
83.5,62861773060,
84.5,190792996386,
85.5,547981046641,
86.5,1489601825916,
87.5,3832718720656,
88.5,9333975542028,
89.5,21513470914940,
90.5,46922993160750,
91.5,96838193941265,
92.5,189094782747644,
93.5,349404939816401,
94.5,611118589989116,
95.5,1012302116265813,
96.5,1589487197192720,
97.5,2368591141761572,
98.5,3355014508336674,
99.5,4526065866466898,
100.5,5828870130321032,
101.5,7185472518709909,
102.5,8504430831740791,
103.5,9695878602305846,
104.5,10685915986909874,
105.5,11426686636479368,
106.5,11900241314909316,
107.5,12116376101876716,
108.5,12106203918661674,
109.5,11913845604143278,
110.5,11588381089748074,
111.5,11177453700519778,
112.5,10723082148002332,
113.5,10259582583842196,
114.5,9813137475356298,
115.5,9402438328103692,
116.5,9039886066404360,
117.5,8732964951033803,
118.5,8485548033112159,
119.5,8299009805203004,
120.5,8173103937874559,
121.5,8106613355728100,
122.5,8097804463020579,
123.5,8144725703649721,
124.5,8245389819917354,
125.5,8397873959133872,
126.5,8600365054746729,
127.5,8851171198314117,
128.5,9148713684540338,
129.5,9491509268698752,
130.5,9878147944584928,
131.5,10307268202273506,
132.5,10777529242561378,
133.5,11287578009539196,
134.5,11836008156949210,
135.5,12421308165617290,
136.5,13041796713745572,
137.5,13695544951676796,
138.5,14380287385224234,
139.5,15093325420050614,
140.5,15831430029757196,
141.5,16590752220948278,
142.5,17366751700945686,
143.5,18154155123704228,
144.5,18946955217294372,
145.5,19738460755227092,
146.5,20521404586251712,
147.5,21288112797463856,
148.5,22030732774918120,
149.5,22741511889409448,
150.5,23413112443039660,
151.5,24038943170474304,
152.5,24613483841400704,
153.5,25132578063386636,
154.5,25593670663170644,
155.5,25995970053458460,
156.5,26340522351444896,
157.5,26630191891286908,
158.5,26869551099111292,
159.5,27064690350655836,
160.5,27222964427960572,
161.5,27352695869119328,
162.5,27462856604380336,
163.5,27562747946766052,
164.5,27661695741825028,
165.5,27768772972641764,
166.5,27892557121908168,
167.5,28040924803000268,
168.5,28220882135092600,
169.5,28438426400838552,
170.5,28698432852461288,
171.5,29004560116064016,
172.5,29359168370163920,
173.5,29763246133596804,
174.5,30216343853167092,
175.5,30716515265128224,
176.5,31260270424374684,
177.5,31842547066592924,
178.5,32456709266599036,
179.5,33094583873178040,
180.5,33746545626405168,
181.5,34401660942347916,
182.5,35047897918969740,
183.5,35672406153853396,
184.5,36261864639917272,
185.5,36802889711450920,
186.5,37282488347382280,
187.5,37688535872144544,
188.5,38010252067781200,
189.5,38238646717021760,
190.5,38366905246922960,
191.5,38390687732855600,
192.5,38308319960938328,
193.5,38120863044304888,
194.5,37832057389606184,
195.5,37448146553585176,
196.5,36977595587426760,
197.5,36430725827667520,
198.5,35819293023726728,
199.5,35156037813443968,
200.5,34454236890206984,
201.5,33727280110805352,
202.5,32988293889358848,
203.5,32249825263374124,
204.5,31523594757221424,
205.5,30820320265139840,
206.5,30149609135322660,
207.5,29519911740702752,
208.5,28938527202893124,
209.5,28411650522504352,
210.5,27944450013087556,
211.5,27541164405090200,
212.5,27205210026776944,
213.5,26939289857053060,
214.5,26745497768043748,
215.5,26625412796574652,
216.5,26580179685260944,
217.5,26610573172525736,
218.5,26717044558573492,
219.5,26899749938338980,
220.5,27158560207764000,
221.5,27493053536926812,
222.5,27902491516932620,
223.5,28385780648743908,
224.5,28941421287085092,
225.5,29567446596625968,
226.5,30261354524084768,
227.5,31020036237233888,
228.5,31839704903692392,
229.5,32715829053872716,
230.5,33643075049504492,
231.5,34615263316815460,
232.5,35625342953031256,
233.5,36665389042532368,
234.5,37726626473131552,
235.5,38799483232467528,
236.5,39873675066919696,
237.5,40938322054264160,
238.5,41982096112703560,
239.5,42993396834053640,
240.5,43960551379386776,
241.5,44872032634861680,
242.5,45716688494666248,
243.5,46483974140333560,
244.5,47164178602922576,
245.5,47748636789581784,
246.5,48229918558182872,
247.5,48601987314839960,
248.5,48860321940265464,
249.5,49001997534084424,
250.5,49025722382694656,
251.5,48931830581599280,
252.5,48722231737593208,
253.5,48400321009335416,
254.5,47970854326274808,
255.5,47439794835092920,
256.5,46814137462891048,
257.5,46101718881934584,
258.5,45311020171539464,
259.5,44450969112851672,
260.5,43530748389871072,
261.5,42559615079121952,
262.5,41546735773763936,
263.5,40501040573531104,
264.5,39431098061279200,
265.5,38345012337268368,
266.5,37250342235750472,
267.5,36154042041771264,
268.5,35062422379416384,
269.5,33981129454309700,
270.5,32915140502110584,
271.5,31868773114031396,
272.5,30845706047053220,
273.5,29849009173798272,
274.5,28881180351819400,
275.5,27944187179433940,
276.5,27039511828372928,
277.5,26168197388043052,
278.5,25330894409633304,
279.5,24527906581572484,
280.5,23759234700004496,
281.5,23024618308480112,
282.5,22323574568344236,
283.5,21655434079588620,
284.5,21019373510026104,
285.5,20414444999183028,
286.5,19839602389846100,
287.5,19293724408336320,
288.5,18775634961212932,
289.5,18284120750848540,
290.5,17817946429713254,
291.5,17375867525815078,
292.5,16956641370674686,
293.5,16559036255881772,
294.5,16181839037068868,
295.5,15823861386474478,
296.5,15483944884182470,
297.5,15160965117759684,
298.5,14853834944412260,
299.5,14561507052228984,
300.5,14282975939395962,
301.5,14017279414576028,
302.5,13763499705883594,
303.5,13520764252425196,
304.5,13288246238137168,
305.5,13065164917202758,
306.5,12850785768723116,
307.5,12644420509441426,
308.5,12445426985867814,
309.5,12253208959067584,
310.5,12067215791059332,
311.5,11886942036211182,
312.5,11711926938155728,
313.5,11541753830249316,
314.5,11376049435490582,
315.5,11214483062002028,
316.5,11056765689870052,
317.5,10902648945111544,
318.5,10751923959893416,
319.5,10604420117848520,
320.5,10460003686466836,
321.5,10318576341832158,
322.5,10180073591500326,
323.5,10044463106453344,
324.5,9911742973478856,
325.5,9781939883471540,
326.5,9655107272064624,
327.5,9531323431724010,
328.5,9410689615593656,
329.5,9293328154059944,
330.5,9179380606904776,
331.5,9069005971905854,
332.5,8962378972771646,
333.5,8859688446802349,
334.5,8761135852204998,
335.5,8666933913320016,
336.5,8577305420365303,
337.5,8492482197501187,
338.5,8412704251807763,
339.5,8338219112338816,
340.5,8269281366674372,
341.5,8206152399248312,
342.5,8149100334102862,
343.5,8098400182107308,
344.5,8054334189792789,
345.5,8017192386510773,
346.5,7987273322981503,
347.5,7964884994212822,
348.5,7950345936971226,
349.5,7943986491582116,
350.5,7946150215683844,
351.5,7957195436984878,
352.5,7977496930361025,
353.5,8007447703482241,
354.5,8047460873724281,
355.5,8097971617234711,
356.5,8159439169383360,
357.5,8232348853408043,
358.5,8317214111149653,
359.5,8414578506918097,
360.5,8525017671761840,
361.5,8649141150305093,
362.5,8787594108379658,
363.5,8941058852837426,
364.5,9110256108675514,
365.5,9295945992044312,
366.5,9498928607707010,
367.5,9720044193427702,
368.5,9960172721652952,
369.5,10220232861063538,
370.5,10501180189844420,
371.5,10804004541581672,
372.5,11129726356499998,
373.5,11479391900454838,
374.5,11854067207333788,
375.5,12254830593117348,
376.5,12682763589202962,
377.5,13138940139276136,
378.5,13624413911573474,
379.5,14140203585938116,
380.5,14687275991645214,
381.5,15266526995774100,
382.5,15878760072779880,
383.5,16524662528018230,
384.5,17204779398895004,
385.5,17919485120051302,
386.5,18668953113502236,
387.5,19453123547496372,
388.5,20271669607613596,
389.5,21123962724550208,
390.5,22009037319627948,
391.5,22925555746198188,
392.5,23871774223698008,
393.5,24845510679153436,
394.5,25844115520887724,
395.5,26864446460716280,
396.5,27902848578634128,
397.5,28955140867393352,
398.5,30016610508913488,
399.5,31082016101399380,
400.5,32145600980761992,
401.5,33201117647989840,
402.5,34241864127542312,
403.5,35260732839225248,
404.5,36250272265241480,
405.5,37202761346298128,
406.5,38110296144407072,
407.5,38964887886880144,
408.5,39758571063355512,
409.5,40483519803796352,
410.5,41132170338085592,
411.5,41697346958363144,
412.5,42172388574361840,
413.5,42551272710722880,
414.5,42828733648563240,
415.5,43000371379701816,
416.5,43062748133739888,
417.5,43013469451069096,
418.5,42851247124410640,
419.5,42575941785283888,
420.5,42188583476660056,
421.5,41691369200046864,
422.5,41087637119729328,
423.5,40381817839138504,
424.5,39579363882552624,
425.5,38686659198831848,
426.5,37710911126026296,
427.5,36660027771426800,
428.5,35542484175468348,
429.5,34367180895216480,
430.5,33143298781406308,
431.5,31880153707792124,
432.5,30587054867926900,
433.5,29273169976788692,
434.5,27947400336899948,
435.5,26618268257618016,
436.5,25293818794207444,
437.5,23981537205311044,
438.5,22688282962986932,
439.5,21420240590515484,
440.5,20182887092850632,
441.5,18980975276420780,
442.5,17818531870419862,
443.5,16698869041714660,
444.5,15624607665033028,
445.5,14597710559380412,
446.5,13619523827454058,
447.5,12690824432783720,
448.5,11811872209876906,
449.5,10982464611959230,
450.5,10201992653667806,
451.5,9469496682503042,
452.5,8783720811651608,
453.5,8143165048689060,
454.5,7546134358116765,
455.5,6990784089719283,
456.5,6475161384431754,
457.5,5997242331928162,
458.5,5554964795436791,
459.5,5146256938594069,
460.5,4769061587594049,
461.5,4421356637401812,
462.5,4101171768166646,
463.5,3806601775792488,
464.5,3535816844739421,
465.5,3287070099555722,
466.5,3058702771553768,
467.5,2849147306244792,
468.5,2656928720785435,
469.5,2480664499749640,
470.5,2319063292444378,
471.5,2170922649822850,
472.5,2035126011591437,
473.5,1910639128447861,
474.5,1796506078754175,
475.5,1691845015467043,
476.5,1595843757152261,
477.5,1507755316989640,
478.5,1426893446340197,
479.5,1352628253332666,
480.5,1284381944048837,
481.5,1221624721845170,
482.5,1163870871002581,
483.5,1110675042641020,
484.5,1061628754473785,
485.5,1016357110510902,
486.5,974515743026857,
487.5,935787975835563,
488.5,899882205813420,
489.5,866529497975873,
490.5,835481388672380,
491.5,806507890795884,
492.5,779395694866841,
493.5,753946560042043,
494.5,729975889246870,
495.5,707311483084150,
496.5,685792467450510,
497.5,665268390032433,
498.5,645598480874836,
499.5,626651072088044,
500.5,608303171175374,
501.5,590440181658553,
502.5,572955763416054,
503.5,555751823453868,
504.5,538738625743207,
505.5,521835006225771,
506.5,504968676356834,
507.5,488076595298058,
508.5,471105387778995,
509.5,454011781448641,
510.5,436763034495811,
511.5,419337321918544,
512.5,401724047046196,
513.5,383924044051432,
514.5,365949637756809,
515.5,347824528833202,
516.5,329583476181829,
517.5,311271753544421,
518.5,292944364519802,
519.5,274665008990345,
520.5,256504804126780,
521.5,238540774483439,
522.5,220854137532798,
523.5,203528422789225,
524.5,186647473717688,
525.5,170293391122653,
526.5,154544484006316,
527.5,139473298197623,
528.5,125144793972075,
529.5,111614740963103,
530.5,98928391903220,
531.5,87119486232121,
532.5,76209620918390,
533.5,66208009603514,
534.5,57111633450700,
535.5,48905768877926,
536.5,41564859963142,
537.5,35053687790855,
538.5,29328776459964,
539.5,24339966652390,
540.5,20032083113136,
541.5,16346622266195,
542.5,13223390339984,
543.5,10602030290009,
544.5,8423386726951,
545.5,6630671030975,
546.5,5170402802335,
547.5,3993117721837,
548.5,3053844817824,
549.5,2312367281783,
550.5,1733289789994,
551.5,1285941469099,
552.5,944147136224,
553.5,685900413722,
554.5,492971107280,
555.5,350476302539,
556.5,246440498874,
557.5,171365277996,
558.5,117823975336,
559.5,80091978440,
560.5,53818916152,
561.5,35745317357,
562.5,23463402633,
563.5,15219536261,
564.5,9754455058,
565.5,6176606642,
566.5,3863651746,
567.5,2387285882,
568.5,1456894803,
569.5,878071108,
570.5,522601740,
571.5,307124973,
572.5,178208107,
573.5,102087890,
574.5,57732888,
575.5,32228783,
576.5,17758520,
577.5,9657927,
578.5,5183807,
579.5,2745847,
580.5,1435299,
581.5,740329,
582.5,376792,
583.5,189214,
584.5,93748,
585.5,45825,
586.5,22099,
587.5,10514,
588.5,4934,
589.5,2284,
590.5,1043,
591.5,470,
592.5,209,
593.5,92,
594.5,40,
595.5,17,
596.5,7,
597.5,3,
598.5,1,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
